chapter_number,chapter_title,tokens,pos,lemma,tag,dep,sentence,title,ent_word,ent_label
Chapter 46,"Saints, Sinners and Savables",Agar,PROPN,agar,NNP,nsubj,"That afternoon, Dr. Agar and Mrs. Brewer came to our house to talk to my parents about the next step for STOP.",Dr. Agar,Agar,PERSON
Chapter 46,"Saints, Sinners and Savables",Mrs.,PROPN,mrs.,NNP,compound,"That afternoon, Dr. Agar and Mrs. Brewer came to our house to talk to my parents about the next step for STOP.",,,
Chapter 46,"Saints, Sinners and Savables",Brewer,PROPN,brewer,NNP,conj,"That afternoon, Dr. Agar and Mrs. Brewer came to our house to talk to my parents about the next step for STOP.",Mrs. Brewer,Brewer,PERSON
Chapter 46,"Saints, Sinners and Savables",came,VERB,come,VBD,ROOT,"That afternoon, Dr. Agar and Mrs. Brewer came to our house to talk to my parents about the next step for STOP.",,,
Chapter 46,"Saints, Sinners and Savables",house,NOUN,house,NN,pobj,"That afternoon, Dr. Agar and Mrs. Brewer came to our house to talk to my parents about the next step for STOP.",,,
Chapter 46,"Saints, Sinners and Savables",talk,VERB,talk,VB,advcl,"That afternoon, Dr. Agar and Mrs. Brewer came to our house to talk to my parents about the next step for STOP.",,,
Chapter 46,"Saints, Sinners and Savables",parents,NOUN,parent,NNS,pobj,"That afternoon, Dr. Agar and Mrs. Brewer came to our house to talk to my parents about the next step for STOP.",,,
Chapter 46,"Saints, Sinners and Savables",step,NOUN,step,NN,pobj,"That afternoon, Dr. Agar and Mrs. Brewer came to our house to talk to my parents about the next step for STOP.",,,
Chapter 46,"Saints, Sinners and Savables",STOP,PROPN,stop,NNP,pobj,"That afternoon, Dr. Agar and Mrs. Brewer came to our house to talk to my parents about the next step for STOP.",,,
Chapter 46,"Saints, Sinners and Savables",cities,NOUN,city,NNS,pobj,"
    “It has in other cities when there was a tight election,” said Mrs. Brewer.",,,
Chapter 46,"Saints, Sinners and Savables",tight,ADJ,tight,JJ,amod,"
    “It has in other cities when there was a tight election,” said Mrs. Brewer.",,,
Chapter 46,"Saints, Sinners and Savables",election,NOUN,election,NN,attr,"
    “It has in other cities when there was a tight election,” said Mrs. Brewer.",,,
Chapter 46,"Saints, Sinners and Savables",said,VERB,say,VBD,ROOT,"
    “It has in other cities when there was a tight election,” said Mrs. Brewer.",,,
Chapter 46,"Saints, Sinners and Savables",Mrs.,PROPN,mrs.,NNP,compound,"
    “It has in other cities when there was a tight election,” said Mrs. Brewer.",,,
Chapter 46,"Saints, Sinners and Savables",Brewer,PROPN,brewer,NNP,nsubj,"
    “It has in other cities when there was a tight election,” said Mrs. Brewer.",Mrs. Brewer,Brewer,PERSON
Chapter 46,"Saints, Sinners and Savables",Dr.,PROPN,dr.,NNP,compound,"
    Dr. Agar looked at Mrs. Brewer.",,,
Chapter 46,"Saints, Sinners and Savables",Agar,PROPN,agar,NNP,nsubj,"
    Dr. Agar looked at Mrs. Brewer.",Dr. Agar,Agar,PERSON
Chapter 46,"Saints, Sinners and Savables",looked,VERB,look,VBD,ROOT,"
    Dr. Agar looked at Mrs. Brewer.",,,
Chapter 46,"Saints, Sinners and Savables",Mrs.,PROPN,mrs.,NNP,compound,"
    Dr. Agar looked at Mrs. Brewer.",,,
Chapter 46,"Saints, Sinners and Savables",Brewer,PROPN,brewer,NNP,pobj,"
    Dr. Agar looked at Mrs. Brewer.",Mrs. Brewer,Brewer,PERSON
Chapter 46,"Saints, Sinners and Savables",Mrs.,PROPN,mrs.,NNP,compound,Mrs. Brewer went to the county clerk’s office and got copies of the recall petitions.,,,
Chapter 46,"Saints, Sinners and Savables",Brewer,PROPN,brewer,NNP,nsubj,Mrs. Brewer went to the county clerk’s office and got copies of the recall petitions.,Mrs. Brewer,Brewer,PERSON
Chapter 46,"Saints, Sinners and Savables",went,VERB,go,VBD,ROOT,Mrs. Brewer went to the county clerk’s office and got copies of the recall petitions.,,,
Chapter 46,"Saints, Sinners and Savables",county,NOUN,county,NN,compound,Mrs. Brewer went to the county clerk’s office and got copies of the recall petitions.,,,
Chapter 46,"Saints, Sinners and Savables",clerk,NOUN,clerk,NN,poss,Mrs. Brewer went to the county clerk’s office and got copies of the recall petitions.,,,
Chapter 46,"Saints, Sinners and Savables",office,NOUN,office,NN,pobj,Mrs. Brewer went to the county clerk’s office and got copies of the recall petitions.,,,
Chapter 46,"Saints, Sinners and Savables",got,VERB,get,VBD,conj,Mrs. Brewer went to the county clerk’s office and got copies of the recall petitions.,,,
Chapter 46,"Saints, Sinners and Savables",copies,NOUN,copy,NNS,dobj,Mrs. Brewer went to the county clerk’s office and got copies of the recall petitions.,,,
Chapter 46,"Saints, Sinners and Savables",recall,NOUN,recall,NN,compound,Mrs. Brewer went to the county clerk’s office and got copies of the recall petitions.,,,
Chapter 46,"Saints, Sinners and Savables",petitions,NOUN,petition,NNS,pobj,Mrs. Brewer went to the county clerk’s office and got copies of the recall petitions.,,,
Chapter 46,"Saints, Sinners and Savables",joke,NOUN,joke,NN,nsubjpass,"The joke was repeated, and Mrs. Brewer liked it so much, we started putting a halo in the upper right hand corner of each card for the saints, an X for the sinners, and a question mark for the savables.",,,
Chapter 46,"Saints, Sinners and Savables",repeated,VERB,repeat,VBN,ccomp,"The joke was repeated, and Mrs. Brewer liked it so much, we started putting a halo in the upper right hand corner of each card for the saints, an X for the sinners, and a question mark for the savables.",,,
Chapter 46,"Saints, Sinners and Savables",Mrs.,PROPN,mrs.,NNP,compound,"The joke was repeated, and Mrs. Brewer liked it so much, we started putting a halo in the upper right hand corner of each card for the saints, an X for the sinners, and a question mark for the savables.",,,
Chapter 46,"Saints, Sinners and Savables",Brewer,PROPN,brewer,NNP,nsubj,"The joke was repeated, and Mrs. Brewer liked it so much, we started putting a halo in the upper right hand corner of each card for the saints, an X for the sinners, and a question mark for the savables.",Mrs. Brewer,Brewer,PERSON
Chapter 46,"Saints, Sinners and Savables",liked,VERB,like,VBD,conj,"The joke was repeated, and Mrs. Brewer liked it so much, we started putting a halo in the upper right hand corner of each card for the saints, an X for the sinners, and a question mark for the savables.",,,
Chapter 46,"Saints, Sinners and Savables",started,VERB,start,VBD,ROOT,"The joke was repeated, and Mrs. Brewer liked it so much, we started putting a halo in the upper right hand corner of each card for the saints, an X for the sinners, and a question mark for the savables.",,,
Chapter 46,"Saints, Sinners and Savables",putting,VERB,put,VBG,xcomp,"The joke was repeated, and Mrs. Brewer liked it so much, we started putting a halo in the upper right hand corner of each card for the saints, an X for the sinners, and a question mark for the savables.",,,
Chapter 46,"Saints, Sinners and Savables",halo,NOUN,halo,NN,dobj,"The joke was repeated, and Mrs. Brewer liked it so much, we started putting a halo in the upper right hand corner of each card for the saints, an X for the sinners, and a question mark for the savables.",,,
Chapter 46,"Saints, Sinners and Savables",upper,ADJ,upper,JJ,amod,"The joke was repeated, and Mrs. Brewer liked it so much, we started putting a halo in the upper right hand corner of each card for the saints, an X for the sinners, and a question mark for the savables.",,,
Chapter 46,"Saints, Sinners and Savables",right,ADJ,right,JJ,amod,"The joke was repeated, and Mrs. Brewer liked it so much, we started putting a halo in the upper right hand corner of each card for the saints, an X for the sinners, and a question mark for the savables.",,,
Chapter 46,"Saints, Sinners and Savables",hand,NOUN,hand,NN,compound,"The joke was repeated, and Mrs. Brewer liked it so much, we started putting a halo in the upper right hand corner of each card for the saints, an X for the sinners, and a question mark for the savables.",,,
Chapter 46,"Saints, Sinners and Savables",corner,NOUN,corner,NN,pobj,"The joke was repeated, and Mrs. Brewer liked it so much, we started putting a halo in the upper right hand corner of each card for the saints, an X for the sinners, and a question mark for the savables.",,,
Chapter 46,"Saints, Sinners and Savables",card,NOUN,card,NN,pobj,"The joke was repeated, and Mrs. Brewer liked it so much, we started putting a halo in the upper right hand corner of each card for the saints, an X for the sinners, and a question mark for the savables.",,,
Chapter 46,"Saints, Sinners and Savables",saints,NOUN,saint,NNS,pobj,"The joke was repeated, and Mrs. Brewer liked it so much, we started putting a halo in the upper right hand corner of each card for the saints, an X for the sinners, and a question mark for the savables.",,,
Chapter 46,"Saints, Sinners and Savables",X,NOUN,x,NN,dobj,"The joke was repeated, and Mrs. Brewer liked it so much, we started putting a halo in the upper right hand corner of each card for the saints, an X for the sinners, and a question mark for the savables.",,,
Chapter 46,"Saints, Sinners and Savables",sinners,NOUN,sinner,NNS,pobj,"The joke was repeated, and Mrs. Brewer liked it so much, we started putting a halo in the upper right hand corner of each card for the saints, an X for the sinners, and a question mark for the savables.",,,
Chapter 46,"Saints, Sinners and Savables",question,NOUN,question,NN,compound,"The joke was repeated, and Mrs. Brewer liked it so much, we started putting a halo in the upper right hand corner of each card for the saints, an X for the sinners, and a question mark for the savables.",,,
Chapter 46,"Saints, Sinners and Savables",mark,NOUN,mark,NN,conj,"The joke was repeated, and Mrs. Brewer liked it so much, we started putting a halo in the upper right hand corner of each card for the saints, an X for the sinners, and a question mark for the savables.",,,
Chapter 46,"Saints, Sinners and Savables",savables,NOUN,savable,NNS,pobj,"The joke was repeated, and Mrs. Brewer liked it so much, we started putting a halo in the upper right hand corner of each card for the saints, an X for the sinners, and a question mark for the savables.",,,
Chapter 46,"Saints, Sinners and Savables",want,VERB,want,VB,ROOT,"We didn’t want to do anything to remind the sinners that there was an election going on, though Mrs. Brewer nixed Miss Winthrop’s idea of letting the air out of their car tires.",,,
Chapter 46,"Saints, Sinners and Savables",remind,VERB,remind,VB,relcl,"We didn’t want to do anything to remind the sinners that there was an election going on, though Mrs. Brewer nixed Miss Winthrop’s idea of letting the air out of their car tires.",,,
Chapter 46,"Saints, Sinners and Savables",sinners,NOUN,sinner,NNS,dobj,"We didn’t want to do anything to remind the sinners that there was an election going on, though Mrs. Brewer nixed Miss Winthrop’s idea of letting the air out of their car tires.",,,
Chapter 46,"Saints, Sinners and Savables",election,NOUN,election,NN,attr,"We didn’t want to do anything to remind the sinners that there was an election going on, though Mrs. Brewer nixed Miss Winthrop’s idea of letting the air out of their car tires.",,,
Chapter 46,"Saints, Sinners and Savables",going,VERB,go,VBG,acl,"We didn’t want to do anything to remind the sinners that there was an election going on, though Mrs. Brewer nixed Miss Winthrop’s idea of letting the air out of their car tires.",,,
Chapter 46,"Saints, Sinners and Savables",Mrs.,PROPN,mrs.,NNP,compound,"We didn’t want to do anything to remind the sinners that there was an election going on, though Mrs. Brewer nixed Miss Winthrop’s idea of letting the air out of their car tires.",,,
Chapter 46,"Saints, Sinners and Savables",Brewer,PROPN,brewer,NNP,nsubj,"We didn’t want to do anything to remind the sinners that there was an election going on, though Mrs. Brewer nixed Miss Winthrop’s idea of letting the air out of their car tires.",Mrs. Brewer,Brewer,PERSON
Chapter 46,"Saints, Sinners and Savables",nixed,VERB,nix,VBD,advcl,"We didn’t want to do anything to remind the sinners that there was an election going on, though Mrs. Brewer nixed Miss Winthrop’s idea of letting the air out of their car tires.",,,
Chapter 46,"Saints, Sinners and Savables",Miss,PROPN,miss,NNP,compound,"We didn’t want to do anything to remind the sinners that there was an election going on, though Mrs. Brewer nixed Miss Winthrop’s idea of letting the air out of their car tires.",,,
Chapter 46,"Saints, Sinners and Savables",Winthrop,PROPN,winthrop,NNP,poss,"We didn’t want to do anything to remind the sinners that there was an election going on, though Mrs. Brewer nixed Miss Winthrop’s idea of letting the air out of their car tires.",,,
Chapter 46,"Saints, Sinners and Savables",idea,NOUN,idea,NN,dobj,"We didn’t want to do anything to remind the sinners that there was an election going on, though Mrs. Brewer nixed Miss Winthrop’s idea of letting the air out of their car tires.",,,
Chapter 46,"Saints, Sinners and Savables",letting,VERB,let,VBG,pcomp,"We didn’t want to do anything to remind the sinners that there was an election going on, though Mrs. Brewer nixed Miss Winthrop’s idea of letting the air out of their car tires.",,,
Chapter 46,"Saints, Sinners and Savables",air,NOUN,air,NN,dobj,"We didn’t want to do anything to remind the sinners that there was an election going on, though Mrs. Brewer nixed Miss Winthrop’s idea of letting the air out of their car tires.",,,
Chapter 46,"Saints, Sinners and Savables",car,NOUN,car,NN,compound,"We didn’t want to do anything to remind the sinners that there was an election going on, though Mrs. Brewer nixed Miss Winthrop’s idea of letting the air out of their car tires.",,,
Chapter 46,"Saints, Sinners and Savables",tires,NOUN,tire,NNS,pobj,"We didn’t want to do anything to remind the sinners that there was an election going on, though Mrs. Brewer nixed Miss Winthrop’s idea of letting the air out of their car tires.",,,
Chapter 27,At the Meeting,know,VERB,know,VBP,advcl,"“As you know, two days ago, the school board resigned in frustration over the school situation.",,,
Chapter 27,At the Meeting,days,NOUN,day,NNS,npadvmod,"“As you know, two days ago, the school board resigned in frustration over the school situation.",,two days ago,DATE
Chapter 27,At the Meeting,ago,ADV,ago,RB,advmod,"“As you know, two days ago, the school board resigned in frustration over the school situation.",,two days ago,DATE
Chapter 27,At the Meeting,school,NOUN,school,NN,compound,"“As you know, two days ago, the school board resigned in frustration over the school situation.",,,
Chapter 27,At the Meeting,board,NOUN,board,NN,nsubj,"“As you know, two days ago, the school board resigned in frustration over the school situation.",,,
Chapter 27,At the Meeting,resigned,VERB,resign,VBD,ROOT,"“As you know, two days ago, the school board resigned in frustration over the school situation.",,,
Chapter 27,At the Meeting,frustration,NOUN,frustration,NN,pobj,"“As you know, two days ago, the school board resigned in frustration over the school situation.",,,
Chapter 27,At the Meeting,situation,NOUN,situation,NN,pobj,"“As you know, two days ago, the school board resigned in frustration over the school situation.",,,
Chapter 27,At the Meeting,new,ADJ,new,JJ,amod,"A new election is scheduled for December 6; however, new candidates must file their intention to run by Saturday, November 15.",,,
Chapter 27,At the Meeting,election,NOUN,election,NN,nsubjpass,"A new election is scheduled for December 6; however, new candidates must file their intention to run by Saturday, November 15.",,,
Chapter 27,At the Meeting,scheduled,VERB,schedule,VBN,ccomp,"A new election is scheduled for December 6; however, new candidates must file their intention to run by Saturday, November 15.",,,
Chapter 27,At the Meeting,December,PROPN,december,NNP,pobj,"A new election is scheduled for December 6; however, new candidates must file their intention to run by Saturday, November 15.",,December 6,DATE
Chapter 27,At the Meeting,6,NUM,6,CD,nummod,"A new election is scheduled for December 6; however, new candidates must file their intention to run by Saturday, November 15.",,December 6,DATE
Chapter 27,At the Meeting,candidates,NOUN,candidate,NNS,nsubj,"A new election is scheduled for December 6; however, new candidates must file their intention to run by Saturday, November 15.",,,
Chapter 27,At the Meeting,file,VERB,file,VB,ROOT,"A new election is scheduled for December 6; however, new candidates must file their intention to run by Saturday, November 15.",,,
Chapter 27,At the Meeting,intention,NOUN,intention,NN,dobj,"A new election is scheduled for December 6; however, new candidates must file their intention to run by Saturday, November 15.",,,
Chapter 27,At the Meeting,run,VERB,run,VB,acl,"A new election is scheduled for December 6; however, new candidates must file their intention to run by Saturday, November 15.",,,
Chapter 27,At the Meeting,Saturday,PROPN,saturday,NNP,pobj,"A new election is scheduled for December 6; however, new candidates must file their intention to run by Saturday, November 15.",,"Saturday, November 15",DATE
Chapter 27,At the Meeting,November,PROPN,november,NNP,appos,"A new election is scheduled for December 6; however, new candidates must file their intention to run by Saturday, November 15.",,"Saturday, November 15",DATE
Chapter 27,At the Meeting,15,NUM,15,CD,nummod,"A new election is scheduled for December 6; however, new candidates must file their intention to run by Saturday, November 15.",,"Saturday, November 15",DATE
Chapter 29,Good Enough,flyers,NOUN,flyer,NNS,nsubj,The flyers were asking people to come out and vote in the December 6 election.,,,
Chapter 29,Good Enough,asking,VERB,ask,VBG,ROOT,The flyers were asking people to come out and vote in the December 6 election.,,,
Chapter 29,Good Enough,people,NOUN,people,NNS,dobj,The flyers were asking people to come out and vote in the December 6 election.,,,
Chapter 29,Good Enough,come,VERB,come,VB,xcomp,The flyers were asking people to come out and vote in the December 6 election.,,,
Chapter 29,Good Enough,vote,VERB,vote,VB,conj,The flyers were asking people to come out and vote in the December 6 election.,,,
Chapter 29,Good Enough,December,PROPN,december,NNP,nmod,The flyers were asking people to come out and vote in the December 6 election.,,December 6,DATE
Chapter 29,Good Enough,6,NUM,6,CD,nummod,The flyers were asking people to come out and vote in the December 6 election.,,December 6,DATE
Chapter 29,Good Enough,election,NOUN,election,NN,pobj,The flyers were asking people to come out and vote in the December 6 election.,,,
Chapter 30,The Christmas Parade,December,PROPN,december,NNP,nsubj,December 6 came and went.,,December 6,DATE
Chapter 30,The Christmas Parade,6,NUM,6,CD,nummod,December 6 came and went.,,December 6,DATE
Chapter 30,The Christmas Parade,came,VERB,come,VBD,ROOT,December 6 came and went.,,,
Chapter 30,The Christmas Parade,went,VERB,go,VBD,conj,December 6 came and went.,,,
Chapter 27,At the Meeting,course,ADV,course,RB,advmod,"Of course, she always looked like that, even when a five-year-old at church wanted to tell her every single kind of animal that Noah took with him on the ark.",,,
Chapter 27,At the Meeting,looked,VERB,look,VBD,ROOT,"Of course, she always looked like that, even when a five-year-old at church wanted to tell her every single kind of animal that Noah took with him on the ark.",,,
Chapter 27,At the Meeting,like,ADP,like,IN,prep,"Of course, she always looked like that, even when a five-year-old at church wanted to tell her every single kind of animal that Noah took with him on the ark.",,,
Chapter 27,At the Meeting,year,NOUN,year,NN,npadvmod,"Of course, she always looked like that, even when a five-year-old at church wanted to tell her every single kind of animal that Noah took with him on the ark.",,five-year-old,DATE
Chapter 27,At the Meeting,old,ADJ,old,JJ,nsubj,"Of course, she always looked like that, even when a five-year-old at church wanted to tell her every single kind of animal that Noah took with him on the ark.",,five-year-old,DATE
Chapter 27,At the Meeting,church,NOUN,church,NN,pobj,"Of course, she always looked like that, even when a five-year-old at church wanted to tell her every single kind of animal that Noah took with him on the ark.",,,
Chapter 27,At the Meeting,wanted,VERB,want,VBD,advcl,"Of course, she always looked like that, even when a five-year-old at church wanted to tell her every single kind of animal that Noah took with him on the ark.",,,
Chapter 27,At the Meeting,tell,VERB,tell,VB,xcomp,"Of course, she always looked like that, even when a five-year-old at church wanted to tell her every single kind of animal that Noah took with him on the ark.",,,
Chapter 27,At the Meeting,her,PRON,she,PRP,dative,"Of course, she always looked like that, even when a five-year-old at church wanted to tell her every single kind of animal that Noah took with him on the ark.",,,
Chapter 27,At the Meeting,single,ADJ,single,JJ,amod,"Of course, she always looked like that, even when a five-year-old at church wanted to tell her every single kind of animal that Noah took with him on the ark.",,,
Chapter 27,At the Meeting,kind,NOUN,kind,NN,dobj,"Of course, she always looked like that, even when a five-year-old at church wanted to tell her every single kind of animal that Noah took with him on the ark.",,,
Chapter 27,At the Meeting,animal,NOUN,animal,NN,pobj,"Of course, she always looked like that, even when a five-year-old at church wanted to tell her every single kind of animal that Noah took with him on the ark.",,,
Chapter 27,At the Meeting,Noah,PROPN,noah,NNP,nsubj,"Of course, she always looked like that, even when a five-year-old at church wanted to tell her every single kind of animal that Noah took with him on the ark.",,Noah,PERSON
Chapter 27,At the Meeting,took,VERB,take,VBD,relcl,"Of course, she always looked like that, even when a five-year-old at church wanted to tell her every single kind of animal that Noah took with him on the ark.",,,
Chapter 27,At the Meeting,him,PRON,he,PRP,pobj,"Of course, she always looked like that, even when a five-year-old at church wanted to tell her every single kind of animal that Noah took with him on the ark.",,,
Chapter 27,At the Meeting,ark,NOUN,ark,NN,pobj,"Of course, she always looked like that, even when a five-year-old at church wanted to tell her every single kind of animal that Noah took with him on the ark.",,,
Chapter 30,The Christmas Parade,father,NOUN,father,NN,appos,"
    Their father, Mr. Dalton, appeared then.",,,
Chapter 30,The Christmas Parade,Mr.,PROPN,mr.,NNP,compound,"
    Their father, Mr. Dalton, appeared then.",,,
Chapter 30,The Christmas Parade,Dalton,PROPN,dalton,NNP,appos,"
    Their father, Mr. Dalton, appeared then.",Mr. Dalton,Dalton,PERSON
Chapter 30,The Christmas Parade,appeared,VERB,appear,VBD,ROOT,"
    Their father, Mr. Dalton, appeared then.",,,
Chapter 30,The Christmas Parade,Mrs.,PROPN,mrs.,NNP,compound,"
    Mrs. Dalton hovered behind him, gray and silent.",,,
Chapter 30,The Christmas Parade,Dalton,PROPN,dalton,NNP,nsubj,"
    Mrs. Dalton hovered behind him, gray and silent.",Mr. Dalton,Dalton,PERSON
Chapter 30,The Christmas Parade,hovered,VERB,hover,VBD,ROOT,"
    Mrs. Dalton hovered behind him, gray and silent.",,,
Chapter 30,The Christmas Parade,him,PRON,he,PRP,pobj,"
    Mrs. Dalton hovered behind him, gray and silent.",,,
Chapter 30,The Christmas Parade,gray,ADJ,gray,JJ,advcl,"
    Mrs. Dalton hovered behind him, gray and silent.",,,
Chapter 30,The Christmas Parade,silent,ADJ,silent,JJ,conj,"
    Mrs. Dalton hovered behind him, gray and silent.",,,
Chapter 30,The Christmas Parade,Mr.,PROPN,mr.,NNP,compound,"
    Mr. Dalton laughed.",,,
Chapter 30,The Christmas Parade,Dalton,PROPN,dalton,NNP,nsubj,"
    Mr. Dalton laughed.",Mr. Dalton,Dalton,PERSON
Chapter 30,The Christmas Parade,laughed,VERB,laugh,VBD,ROOT,"
    Mr. Dalton laughed.",,,
Chapter 35,Mother Gets Involved,Mrs.,PROPN,mrs.,NNP,compound,"Mrs. Dalton looked like a delicate bird wrapped in a silk scarf, huddled up in a wicker chair on her porch.",,,
Chapter 35,Mother Gets Involved,Dalton,PROPN,dalton,NNP,nsubj,"Mrs. Dalton looked like a delicate bird wrapped in a silk scarf, huddled up in a wicker chair on her porch.",Mr. Dalton,Dalton,PERSON
Chapter 35,Mother Gets Involved,looked,VERB,look,VBD,ROOT,"Mrs. Dalton looked like a delicate bird wrapped in a silk scarf, huddled up in a wicker chair on her porch.",,,
Chapter 35,Mother Gets Involved,like,ADP,like,IN,prep,"Mrs. Dalton looked like a delicate bird wrapped in a silk scarf, huddled up in a wicker chair on her porch.",,,
Chapter 35,Mother Gets Involved,delicate,ADJ,delicate,JJ,amod,"Mrs. Dalton looked like a delicate bird wrapped in a silk scarf, huddled up in a wicker chair on her porch.",,,
Chapter 35,Mother Gets Involved,bird,NOUN,bird,NN,pobj,"Mrs. Dalton looked like a delicate bird wrapped in a silk scarf, huddled up in a wicker chair on her porch.",,,
Chapter 35,Mother Gets Involved,wrapped,VERB,wrap,VBN,acl,"Mrs. Dalton looked like a delicate bird wrapped in a silk scarf, huddled up in a wicker chair on her porch.",,,
Chapter 35,Mother Gets Involved,silk,NOUN,silk,NN,compound,"Mrs. Dalton looked like a delicate bird wrapped in a silk scarf, huddled up in a wicker chair on her porch.",,,
Chapter 35,Mother Gets Involved,scarf,NOUN,scarf,NN,pobj,"Mrs. Dalton looked like a delicate bird wrapped in a silk scarf, huddled up in a wicker chair on her porch.",,,
Chapter 35,Mother Gets Involved,huddled,VERB,huddle,VBD,conj,"Mrs. Dalton looked like a delicate bird wrapped in a silk scarf, huddled up in a wicker chair on her porch.",,,
Chapter 35,Mother Gets Involved,wicker,NOUN,wicker,NN,compound,"Mrs. Dalton looked like a delicate bird wrapped in a silk scarf, huddled up in a wicker chair on her porch.",,,
Chapter 35,Mother Gets Involved,chair,NOUN,chair,NN,pobj,"Mrs. Dalton looked like a delicate bird wrapped in a silk scarf, huddled up in a wicker chair on her porch.",,,
Chapter 35,Mother Gets Involved,her,PRON,her,PRP$,poss,"Mrs. Dalton looked like a delicate bird wrapped in a silk scarf, huddled up in a wicker chair on her porch.",,,
Chapter 35,Mother Gets Involved,porch,NOUN,porch,NN,pobj,"Mrs. Dalton looked like a delicate bird wrapped in a silk scarf, huddled up in a wicker chair on her porch.",,,
Chapter 35,Mother Gets Involved,Mrs.,PROPN,mrs.,NNP,compound,"
    But even Mrs. Dalton nodded.",,,
Chapter 35,Mother Gets Involved,Dalton,PROPN,dalton,NNP,nsubj,"
    But even Mrs. Dalton nodded.",Mr. Dalton,Dalton,PERSON
Chapter 35,Mother Gets Involved,nodded,VERB,nod,VBD,ROOT,"
    But even Mrs. Dalton nodded.",,,
Chapter 37,The Roller-Skating Party,car,NOUN,car,NN,nsubj,"The car started moving, and I looked into the front seat, expecting to see Mr. or Mrs. Dalton.",,,
Chapter 37,The Roller-Skating Party,started,VERB,start,VBD,ROOT,"The car started moving, and I looked into the front seat, expecting to see Mr. or Mrs. Dalton.",,,
Chapter 37,The Roller-Skating Party,moving,VERB,move,VBG,xcomp,"The car started moving, and I looked into the front seat, expecting to see Mr. or Mrs. Dalton.",,,
Chapter 37,The Roller-Skating Party,looked,VERB,look,VBD,conj,"The car started moving, and I looked into the front seat, expecting to see Mr. or Mrs. Dalton.",,,
Chapter 37,The Roller-Skating Party,seat,NOUN,seat,NN,pobj,"The car started moving, and I looked into the front seat, expecting to see Mr. or Mrs. Dalton.",,,
Chapter 37,The Roller-Skating Party,expecting,VERB,expect,VBG,advcl,"The car started moving, and I looked into the front seat, expecting to see Mr. or Mrs. Dalton.",,,
Chapter 37,The Roller-Skating Party,Mr.,PROPN,mr.,NNP,nmod,"The car started moving, and I looked into the front seat, expecting to see Mr. or Mrs. Dalton.",,,
Chapter 37,The Roller-Skating Party,Mrs.,PROPN,mrs.,NNP,conj,"The car started moving, and I looked into the front seat, expecting to see Mr. or Mrs. Dalton.",,,
Chapter 37,The Roller-Skating Party,Dalton,PROPN,dalton,NNP,dobj,"The car started moving, and I looked into the front seat, expecting to see Mr. or Mrs. Dalton.",Mr. Dalton,Dalton,PERSON
Chapter 39,Robes in the Closet,cleared,VERB,clear,VBD,ROOT,"Someone cleared her throat, and I looked over to see that it was Mrs. Dalton.",,,
Chapter 39,Robes in the Closet,her,PRON,her,PRP$,poss,"Someone cleared her throat, and I looked over to see that it was Mrs. Dalton.",,,
Chapter 39,Robes in the Closet,throat,NOUN,throat,NN,dobj,"Someone cleared her throat, and I looked over to see that it was Mrs. Dalton.",,,
Chapter 39,Robes in the Closet,looked,VERB,look,VBD,conj,"Someone cleared her throat, and I looked over to see that it was Mrs. Dalton.",,,
Chapter 39,Robes in the Closet,Mrs.,PROPN,mrs.,NNP,compound,"Someone cleared her throat, and I looked over to see that it was Mrs. Dalton.",,,
Chapter 39,Robes in the Closet,Dalton,PROPN,dalton,NNP,attr,"Someone cleared her throat, and I looked over to see that it was Mrs. Dalton.",Mr. Dalton,Dalton,PERSON
Chapter 39,Robes in the Closet,Mrs.,PROPN,mrs.,NNP,compound,Mrs. Dalton shook her head.,,,
Chapter 39,Robes in the Closet,Dalton,PROPN,dalton,NNP,nsubj,Mrs. Dalton shook her head.,Mr. Dalton,Dalton,PERSON
Chapter 39,Robes in the Closet,shook,VERB,shake,VBD,ROOT,Mrs. Dalton shook her head.,,,
Chapter 39,Robes in the Closet,her,PRON,her,PRP$,poss,Mrs. Dalton shook her head.,,,
Chapter 39,Robes in the Closet,head,NOUN,head,NN,dobj,Mrs. Dalton shook her head.,,,
Chapter 54,Speaking Up,Mrs.,PROPN,mrs.,NNP,compound,"
    “Mrs. Dalton isn’t a bad woman,” Mother agreed.",,,
Chapter 54,Speaking Up,Dalton,PROPN,dalton,NNP,nsubj,"
    “Mrs. Dalton isn’t a bad woman,” Mother agreed.",Mr. Dalton,Dalton,PERSON
Chapter 54,Speaking Up,bad,ADJ,bad,JJ,amod,"
    “Mrs. Dalton isn’t a bad woman,” Mother agreed.",,,
Chapter 54,Speaking Up,woman,NOUN,woman,NN,attr,"
    “Mrs. Dalton isn’t a bad woman,” Mother agreed.",,,
Chapter 54,Speaking Up,Mother,PROPN,mother,NNP,nsubj,"
    “Mrs. Dalton isn’t a bad woman,” Mother agreed.",,,
Chapter 54,Speaking Up,agreed,VERB,agree,VBD,ROOT,"
    “Mrs. Dalton isn’t a bad woman,” Mother agreed.",,,
Chapter 54,Speaking Up,Mr.,PROPN,mr.,NNP,compound,"
    Mr. Dalton was holding a drink and reading the paper.",,,
Chapter 54,Speaking Up,Dalton,PROPN,dalton,NNP,nsubj,"
    Mr. Dalton was holding a drink and reading the paper.",Mr. Dalton,Dalton,PERSON
Chapter 54,Speaking Up,holding,VERB,hold,VBG,ROOT,"
    Mr. Dalton was holding a drink and reading the paper.",,,
