chapter_number,chapter_title,tokens,pos,lemma,tag,dep,sentence,title,ent_word,ent_label
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,tamer,VERB,tamer,VB,pcomp,"
      I wanted to look just like the lion tamer in the real circus, so Mama spent hours sewing together bits of leather left over from patching saddles to make me a fringed vest that looked like it had been mauled by a lion.",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,real,ADJ,real,JJ,amod,"
      I wanted to look just like the lion tamer in the real circus, so Mama spent hours sewing together bits of leather left over from patching saddles to make me a fringed vest that looked like it had been mauled by a lion.",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,circus,NOUN,circus,NN,pobj,"
      I wanted to look just like the lion tamer in the real circus, so Mama spent hours sewing together bits of leather left over from patching saddles to make me a fringed vest that looked like it had been mauled by a lion.",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,Mama,PROPN,mama,NNP,nsubj,"
      I wanted to look just like the lion tamer in the real circus, so Mama spent hours sewing together bits of leather left over from patching saddles to make me a fringed vest that looked like it had been mauled by a lion.",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,spent,VERB,spend,VBD,ROOT,"
      I wanted to look just like the lion tamer in the real circus, so Mama spent hours sewing together bits of leather left over from patching saddles to make me a fringed vest that looked like it had been mauled by a lion.",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,hours,NOUN,hour,NNS,dobj,"
      I wanted to look just like the lion tamer in the real circus, so Mama spent hours sewing together bits of leather left over from patching saddles to make me a fringed vest that looked like it had been mauled by a lion.",,hours,TIME
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,sewing,VERB,sew,VBG,xcomp,"
      I wanted to look just like the lion tamer in the real circus, so Mama spent hours sewing together bits of leather left over from patching saddles to make me a fringed vest that looked like it had been mauled by a lion.",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,bits,NOUN,bit,NNS,dobj,"
      I wanted to look just like the lion tamer in the real circus, so Mama spent hours sewing together bits of leather left over from patching saddles to make me a fringed vest that looked like it had been mauled by a lion.",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,leather,NOUN,leather,NN,pobj,"
      I wanted to look just like the lion tamer in the real circus, so Mama spent hours sewing together bits of leather left over from patching saddles to make me a fringed vest that looked like it had been mauled by a lion.",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,left,VERB,leave,VBN,acl,"
      I wanted to look just like the lion tamer in the real circus, so Mama spent hours sewing together bits of leather left over from patching saddles to make me a fringed vest that looked like it had been mauled by a lion.",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,patching,VERB,patch,VBG,pcomp,"
      I wanted to look just like the lion tamer in the real circus, so Mama spent hours sewing together bits of leather left over from patching saddles to make me a fringed vest that looked like it had been mauled by a lion.",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,saddles,NOUN,saddle,NNS,dobj,"
      I wanted to look just like the lion tamer in the real circus, so Mama spent hours sewing together bits of leather left over from patching saddles to make me a fringed vest that looked like it had been mauled by a lion.",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,me,PRON,i,PRP,nsubj,"
      I wanted to look just like the lion tamer in the real circus, so Mama spent hours sewing together bits of leather left over from patching saddles to make me a fringed vest that looked like it had been mauled by a lion.",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,fringed,VERB,fringe,VBN,amod,"
      I wanted to look just like the lion tamer in the real circus, so Mama spent hours sewing together bits of leather left over from patching saddles to make me a fringed vest that looked like it had been mauled by a lion.",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,vest,NOUN,vest,NN,ccomp,"
      I wanted to look just like the lion tamer in the real circus, so Mama spent hours sewing together bits of leather left over from patching saddles to make me a fringed vest that looked like it had been mauled by a lion.",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,looked,VERB,look,VBD,relcl,"
      I wanted to look just like the lion tamer in the real circus, so Mama spent hours sewing together bits of leather left over from patching saddles to make me a fringed vest that looked like it had been mauled by a lion.",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,like,ADP,like,IN,mark,"
      I wanted to look just like the lion tamer in the real circus, so Mama spent hours sewing together bits of leather left over from patching saddles to make me a fringed vest that looked like it had been mauled by a lion.",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,mauled,VERB,maul,VBN,advcl,"
      I wanted to look just like the lion tamer in the real circus, so Mama spent hours sewing together bits of leather left over from patching saddles to make me a fringed vest that looked like it had been mauled by a lion.",,,
Chapter 37,I OVERHEAR ANOTHER CONVERSATION,lion,NOUN,lion,NN,pobj,"
      I wanted to look just like the lion tamer in the real circus, so Mama spent hours sewing together bits of leather left over from patching saddles to make me a fringed vest that looked like it had been mauled by a lion.",,,
Chapter 38,THE FIGHT IN THE SCHOOL,spent,VERB,spend,VBN,ROOT,He had spent hours practicing with it in our front yard.  ,,,
Chapter 38,THE FIGHT IN THE SCHOOL,hours,NOUN,hour,NNS,dobj,He had spent hours practicing with it in our front yard.  ,,hours,TIME
Chapter 38,THE FIGHT IN THE SCHOOL,practicing,VERB,practice,VBG,acl,He had spent hours practicing with it in our front yard.  ,,,
Chapter 38,THE FIGHT IN THE SCHOOL,yard,NOUN,yard,NN,pobj,He had spent hours practicing with it in our front yard.  ,,,
Chapter 38,THE FIGHT IN THE SCHOOL, ,SPACE, ,_SP,punct,He had spent hours practicing with it in our front yard.  ,,,
Chapter 9,THROWING STONES,tried,VERB,try,VBD,ROOT,"I tried for three hours to show her how it was done, and she never got more than one skip.",,,
Chapter 9,THROWING STONES,hours,NOUN,hour,NNS,pobj,"I tried for three hours to show her how it was done, and she never got more than one skip.",,three hours,TIME
Chapter 9,THROWING STONES,her,PRON,she,PRP,dobj,"I tried for three hours to show her how it was done, and she never got more than one skip.",,,
Chapter 9,THROWING STONES,got,VERB,get,VBD,conj,"I tried for three hours to show her how it was done, and she never got more than one skip.",,,
Chapter 9,THROWING STONES,skip,NOUN,skip,NN,dobj,"I tried for three hours to show her how it was done, and she never got more than one skip.",,,
Chapter 49,EMMA’S PLAN,tell,VERB,tell,VB,ROOT,"
      “I can’t tell you,” I said, “but if you loan me that key for three hours, I’ll give you my baseball glove for keeps.”",,,
Chapter 49,EMMA’S PLAN,said,VERB,say,VBD,parataxis,"
      “I can’t tell you,” I said, “but if you loan me that key for three hours, I’ll give you my baseball glove for keeps.”",,,
Chapter 49,EMMA’S PLAN,loan,VERB,loan,VBP,advcl,"
      “I can’t tell you,” I said, “but if you loan me that key for three hours, I’ll give you my baseball glove for keeps.”",,,
Chapter 49,EMMA’S PLAN,me,PRON,i,PRP,dobj,"
      “I can’t tell you,” I said, “but if you loan me that key for three hours, I’ll give you my baseball glove for keeps.”",,,
Chapter 49,EMMA’S PLAN,key,NOUN,key,NN,dobj,"
      “I can’t tell you,” I said, “but if you loan me that key for three hours, I’ll give you my baseball glove for keeps.”",,,
Chapter 49,EMMA’S PLAN,hours,NOUN,hour,NNS,pobj,"
      “I can’t tell you,” I said, “but if you loan me that key for three hours, I’ll give you my baseball glove for keeps.”",,three hours,TIME
Chapter 49,EMMA’S PLAN,baseball,NOUN,baseball,NN,compound,"
      “I can’t tell you,” I said, “but if you loan me that key for three hours, I’ll give you my baseball glove for keeps.”",,,
Chapter 49,EMMA’S PLAN,glove,NOUN,glove,NN,dobj,"
      “I can’t tell you,” I said, “but if you loan me that key for three hours, I’ll give you my baseball glove for keeps.”",,,
Chapter 49,EMMA’S PLAN,keeps,NOUN,keep,NNS,pobj,"
      “I can’t tell you,” I said, “but if you loan me that key for three hours, I’ll give you my baseball glove for keeps.”",,,
Chapter 12,THE BOWL,day,NOUN,day,NN,npadvmod,So the next day we returned with our shovels and picks and set about making the cave bigger again.,,the next day,DATE
Chapter 12,THE BOWL,returned,VERB,return,VBD,ROOT,So the next day we returned with our shovels and picks and set about making the cave bigger again.,,,
Chapter 12,THE BOWL,shovels,NOUN,shovel,NNS,pobj,So the next day we returned with our shovels and picks and set about making the cave bigger again.,,,
Chapter 12,THE BOWL,picks,NOUN,pick,NNS,conj,So the next day we returned with our shovels and picks and set about making the cave bigger again.,,,
Chapter 12,THE BOWL,set,VERB,set,VBN,conj,So the next day we returned with our shovels and picks and set about making the cave bigger again.,,,
Chapter 12,THE BOWL,making,VERB,make,VBG,pcomp,So the next day we returned with our shovels and picks and set about making the cave bigger again.,,,
Chapter 12,THE BOWL,cave,NOUN,cave,NN,nsubj,So the next day we returned with our shovels and picks and set about making the cave bigger again.,,,
Chapter 12,THE BOWL,bigger,ADJ,big,JJR,ccomp,So the next day we returned with our shovels and picks and set about making the cave bigger again.,,,
Chapter 12,THE BOWL,day,NOUN,day,NN,npadvmod,"But the next day when I returned to the top of the mound, the bowl was gone.  ",,the next day,DATE
Chapter 12,THE BOWL,returned,VERB,return,VBD,relcl,"But the next day when I returned to the top of the mound, the bowl was gone.  ",,,
Chapter 12,THE BOWL,mound,NOUN,mound,NN,pobj,"But the next day when I returned to the top of the mound, the bowl was gone.  ",,,
Chapter 12,THE BOWL,bowl,NOUN,bowl,NN,nsubjpass,"But the next day when I returned to the top of the mound, the bowl was gone.  ",,,
Chapter 12,THE BOWL,gone,VERB,go,VBN,ROOT,"But the next day when I returned to the top of the mound, the bowl was gone.  ",,,
Chapter 12,THE BOWL, ,SPACE, ,_SP,punct,"But the next day when I returned to the top of the mound, the bowl was gone.  ",,the next day,DATE
Chapter 14,TRAPPING RABBITS ,day,NOUN,day,NN,npadvmod,So the next day I gathered up my snares.,,the next day,DATE
Chapter 14,TRAPPING RABBITS ,gathered,VERB,gather,VBD,ROOT,So the next day I gathered up my snares.,,,
Chapter 14,TRAPPING RABBITS ,snares,NOUN,snare,NNS,dobj,So the next day I gathered up my snares.,,,
Chapter 56,"GOOD-BYE, DOC HALEY ",Chip,PROPN,chip,NNP,nsubj," 
      Chip cornered me the next day after church.  ",,,
Chapter 56,"GOOD-BYE, DOC HALEY ",cornered,VERB,corner,VBD,ROOT," 
      Chip cornered me the next day after church.  ",,,
Chapter 56,"GOOD-BYE, DOC HALEY ",me,PRON,i,PRP,dobj," 
      Chip cornered me the next day after church.  ",,,
Chapter 56,"GOOD-BYE, DOC HALEY ",day,NOUN,day,NN,npadvmod," 
      Chip cornered me the next day after church.  ",,the next day,DATE
Chapter 56,"GOOD-BYE, DOC HALEY ",church,NOUN,church,NN,pobj," 
      Chip cornered me the next day after church.  ",,,
Chapter 56,"GOOD-BYE, DOC HALEY ", ,SPACE, ,_SP,punct," 
      Chip cornered me the next day after church.  ",,the next day,DATE
Chapter 60,THE POSTCARD,trying,VERB,try,VBG,ccomp,"I was trying so hard not to think about what was happening the next day, I didn’t even notice what I ate or who I talked to.",,,
Chapter 60,THE POSTCARD,hard,ADV,hard,RB,advmod,"I was trying so hard not to think about what was happening the next day, I didn’t even notice what I ate or who I talked to.",,,
Chapter 60,THE POSTCARD,think,VERB,think,VB,xcomp,"I was trying so hard not to think about what was happening the next day, I didn’t even notice what I ate or who I talked to.",,,
Chapter 60,THE POSTCARD,happening,VERB,happen,VBG,pcomp,"I was trying so hard not to think about what was happening the next day, I didn’t even notice what I ate or who I talked to.",,,
Chapter 60,THE POSTCARD,day,NOUN,day,NN,npadvmod,"I was trying so hard not to think about what was happening the next day, I didn’t even notice what I ate or who I talked to.",,the next day,DATE
Chapter 60,THE POSTCARD,notice,VERB,notice,VB,ROOT,"I was trying so hard not to think about what was happening the next day, I didn’t even notice what I ate or who I talked to.",,,
Chapter 60,THE POSTCARD,ate,VERB,eat,VBD,ccomp,"I was trying so hard not to think about what was happening the next day, I didn’t even notice what I ate or who I talked to.",,,
Chapter 60,THE POSTCARD,talked,VERB,talk,VBD,conj,"I was trying so hard not to think about what was happening the next day, I didn’t even notice what I ate or who I talked to.",,,
Chapter 46,THE EXAM,Bobby,PROPN,bobby,NNP,nsubj,"
      “Bobby died yesterday,” I said softly.",,Bobby,PERSON
Chapter 46,THE EXAM,died,VERB,die,VBD,ccomp,"
      “Bobby died yesterday,” I said softly.",,,
Chapter 46,THE EXAM,yesterday,NOUN,yesterday,NN,npadvmod,"
      “Bobby died yesterday,” I said softly.",,yesterday,DATE
Chapter 46,THE EXAM,said,VERB,say,VBD,ROOT,"
      “Bobby died yesterday,” I said softly.",,,
Chapter 46,THE EXAM,softly,ADV,softly,RB,advmod,"
      “Bobby died yesterday,” I said softly.",,,
Chapter 59,THE TALK,Sorry,INTJ,sorry,UH,intj,"
      “Sorry I ran off yesterday,” I said.",,,
Chapter 59,THE TALK,ran,VERB,run,VBD,ccomp,"
      “Sorry I ran off yesterday,” I said.",,,
Chapter 59,THE TALK,yesterday,NOUN,yesterday,NN,npadvmod,"
      “Sorry I ran off yesterday,” I said.",,yesterday,DATE
Chapter 59,THE TALK,said,VERB,say,VBD,ROOT,"
      “Sorry I ran off yesterday,” I said.",,,
Chapter 9,THROWING STONES,hours,NOUN,hour,NNS,appos," 
      Three more hours on the riverbank and Emma’s stones still fell flat into the water.",,Three more hours,TIME
Chapter 9,THROWING STONES,riverbank,NOUN,riverbank,NN,pobj," 
      Three more hours on the riverbank and Emma’s stones still fell flat into the water.",,,
Chapter 9,THROWING STONES,Emma,PROPN,emma,NNP,conj," 
      Three more hours on the riverbank and Emma’s stones still fell flat into the water.",,Emma’s,ORG
Chapter 9,THROWING STONES,stones,NOUN,stone,NNS,appos," 
      Three more hours on the riverbank and Emma’s stones still fell flat into the water.",,,
Chapter 9,THROWING STONES,fell,VERB,fall,VBD,ROOT," 
      Three more hours on the riverbank and Emma’s stones still fell flat into the water.",,,
Chapter 9,THROWING STONES,flat,ADJ,flat,JJ,acomp," 
      Three more hours on the riverbank and Emma’s stones still fell flat into the water.",,,
Chapter 9,THROWING STONES,water,NOUN,water,NN,pobj," 
      Three more hours on the riverbank and Emma’s stones still fell flat into the water.",,,
Chapter 38,THE FIGHT IN THE SCHOOL,removed,VERB,remove,VBD,ROOT,"
      I removed the vest from Emma’s forehead.",,,
Chapter 38,THE FIGHT IN THE SCHOOL,vest,NOUN,vest,NN,dobj,"
      I removed the vest from Emma’s forehead.",,,
Chapter 38,THE FIGHT IN THE SCHOOL,Emma,PROPN,emma,NNP,poss,"
      I removed the vest from Emma’s forehead.",,Emma’s,ORG
Chapter 38,THE FIGHT IN THE SCHOOL,forehead,NOUN,forehead,NN,pobj,"
      I removed the vest from Emma’s forehead.",,,
Chapter 53,FREEING DOC HALEY,studied,VERB,study,VBN,ccomp,"We had studied pictures of a hangman’s noose in a book at Emma’s house and practiced with an old sheet in our cave, so I thought it would be easy.",,,
Chapter 53,FREEING DOC HALEY,pictures,NOUN,picture,NNS,dobj,"We had studied pictures of a hangman’s noose in a book at Emma’s house and practiced with an old sheet in our cave, so I thought it would be easy.",,,
Chapter 53,FREEING DOC HALEY,hangman,NOUN,hangman,NN,poss,"We had studied pictures of a hangman’s noose in a book at Emma’s house and practiced with an old sheet in our cave, so I thought it would be easy.",,,
Chapter 53,FREEING DOC HALEY,noose,NOUN,noose,NN,pobj,"We had studied pictures of a hangman’s noose in a book at Emma’s house and practiced with an old sheet in our cave, so I thought it would be easy.",,,
Chapter 53,FREEING DOC HALEY,book,NOUN,book,NN,pobj,"We had studied pictures of a hangman’s noose in a book at Emma’s house and practiced with an old sheet in our cave, so I thought it would be easy.",,,
Chapter 53,FREEING DOC HALEY,Emma,PROPN,emma,NNP,poss,"We had studied pictures of a hangman’s noose in a book at Emma’s house and practiced with an old sheet in our cave, so I thought it would be easy.",,Emma’s,ORG
Chapter 53,FREEING DOC HALEY,house,NOUN,house,NN,pobj,"We had studied pictures of a hangman’s noose in a book at Emma’s house and practiced with an old sheet in our cave, so I thought it would be easy.",,,
Chapter 53,FREEING DOC HALEY,practiced,VERB,practice,VBD,conj,"We had studied pictures of a hangman’s noose in a book at Emma’s house and practiced with an old sheet in our cave, so I thought it would be easy.",,,
Chapter 53,FREEING DOC HALEY,old,ADJ,old,JJ,amod,"We had studied pictures of a hangman’s noose in a book at Emma’s house and practiced with an old sheet in our cave, so I thought it would be easy.",,,
Chapter 53,FREEING DOC HALEY,sheet,NOUN,sheet,NN,pobj,"We had studied pictures of a hangman’s noose in a book at Emma’s house and practiced with an old sheet in our cave, so I thought it would be easy.",,,
Chapter 53,FREEING DOC HALEY,cave,NOUN,cave,NN,pobj,"We had studied pictures of a hangman’s noose in a book at Emma’s house and practiced with an old sheet in our cave, so I thought it would be easy.",,,
Chapter 53,FREEING DOC HALEY,thought,VERB,think,VBD,ROOT,"We had studied pictures of a hangman’s noose in a book at Emma’s house and practiced with an old sheet in our cave, so I thought it would be easy.",,,
Chapter 53,FREEING DOC HALEY,easy,ADJ,easy,JJ,acomp,"We had studied pictures of a hangman’s noose in a book at Emma’s house and practiced with an old sheet in our cave, so I thought it would be easy.",,,
Chapter 9,THROWING STONES,Sooner,ADV,soon,RB,advmod,"Sooner or later, she’d decide to give up on her own.",,Sooner,PERSON
Chapter 9,THROWING STONES,later,ADV,later,RB,conj,"Sooner or later, she’d decide to give up on her own.",,,
Chapter 9,THROWING STONES,decide,VERB,decide,VBP,ROOT,"Sooner or later, she’d decide to give up on her own.",,,
Chapter 9,THROWING STONES,her,PRON,her,PRP$,poss,"Sooner or later, she’d decide to give up on her own.",,,
Chapter 9,THROWING STONES,holding,VERB,hold,VBG,ccomp," 
      “You’re not holding the stones right,” I said for the fifth time.",,,
Chapter 9,THROWING STONES,stones,NOUN,stone,NNS,dobj," 
      “You’re not holding the stones right,” I said for the fifth time.",,,
Chapter 9,THROWING STONES,right,ADV,right,RB,advmod," 
      “You’re not holding the stones right,” I said for the fifth time.",,,
Chapter 9,THROWING STONES,said,VERB,say,VBD,ROOT," 
      “You’re not holding the stones right,” I said for the fifth time.",,,
Chapter 9,THROWING STONES,fifth,ADJ,fifth,JJ,amod," 
      “You’re not holding the stones right,” I said for the fifth time.",,fifth,ORDINAL
Chapter 9,THROWING STONES,time,NOUN,time,NN,pobj," 
      “You’re not holding the stones right,” I said for the fifth time.",,,
Chapter 9,THROWING STONES,took,VERB,take,VBD,ROOT,"
      She took that stone and threw it so hard, it skipped 7 or 8 times across the water.",,,
Chapter 9,THROWING STONES,stone,NOUN,stone,NN,dobj,"
      She took that stone and threw it so hard, it skipped 7 or 8 times across the water.",,,
Chapter 9,THROWING STONES,threw,VERB,throw,VBD,conj,"
      She took that stone and threw it so hard, it skipped 7 or 8 times across the water.",,,
Chapter 9,THROWING STONES,hard,ADV,hard,RB,advmod,"
      She took that stone and threw it so hard, it skipped 7 or 8 times across the water.",,,
Chapter 9,THROWING STONES,skipped,VERB,skip,VBD,conj,"
      She took that stone and threw it so hard, it skipped 7 or 8 times across the water.",,,
Chapter 9,THROWING STONES,7,NUM,7,CD,nummod,"
      She took that stone and threw it so hard, it skipped 7 or 8 times across the water.",,7,CARDINAL
Chapter 9,THROWING STONES,8,NUM,8,CD,conj,"
      She took that stone and threw it so hard, it skipped 7 or 8 times across the water.",,8,CARDINAL
Chapter 9,THROWING STONES,times,NOUN,time,NNS,npadvmod,"
      She took that stone and threw it so hard, it skipped 7 or 8 times across the water.",,,
Chapter 9,THROWING STONES,water,NOUN,water,NN,pobj,"
      She took that stone and threw it so hard, it skipped 7 or 8 times across the water.",,,
Chapter 9,THROWING STONES,cried,VERB,cry,VBN,ROOT,"She hadn’t cried on the fishing trip, not even when we had to walk through the rain and the mud to Jim Dang-It’s.",,,
Chapter 9,THROWING STONES,fishing,NOUN,fishing,NN,compound,"She hadn’t cried on the fishing trip, not even when we had to walk through the rain and the mud to Jim Dang-It’s.",,,
Chapter 9,THROWING STONES,trip,NOUN,trip,NN,pobj,"She hadn’t cried on the fishing trip, not even when we had to walk through the rain and the mud to Jim Dang-It’s.",,,
Chapter 9,THROWING STONES,walk,VERB,walk,VB,xcomp,"She hadn’t cried on the fishing trip, not even when we had to walk through the rain and the mud to Jim Dang-It’s.",,,
Chapter 9,THROWING STONES,rain,NOUN,rain,NN,pobj,"She hadn’t cried on the fishing trip, not even when we had to walk through the rain and the mud to Jim Dang-It’s.",,,
Chapter 9,THROWING STONES,mud,NOUN,mud,NN,conj,"She hadn’t cried on the fishing trip, not even when we had to walk through the rain and the mud to Jim Dang-It’s.",,,
Chapter 9,THROWING STONES,Jim,PROPN,jim,NNP,compound,"She hadn’t cried on the fishing trip, not even when we had to walk through the rain and the mud to Jim Dang-It’s.",,Jim Dang,PERSON
Chapter 9,THROWING STONES,Dang,PROPN,dang,NNP,pobj,"She hadn’t cried on the fishing trip, not even when we had to walk through the rain and the mud to Jim Dang-It’s.",,Jim Dang,PERSON
Chapter 30,THANKSGIVING,Jim,PROPN,jim,NNP,compound,"
      Jim Dang-It was thoughtful for a moment.",,Jim Dang,PERSON
Chapter 30,THANKSGIVING,Dang,PROPN,dang,NNP,dep,"
      Jim Dang-It was thoughtful for a moment.",,Jim Dang,PERSON
Chapter 30,THANKSGIVING,thoughtful,ADJ,thoughtful,JJ,acomp,"
      Jim Dang-It was thoughtful for a moment.",,,
Chapter 30,THANKSGIVING,moment,NOUN,moment,NN,pobj,"
      Jim Dang-It was thoughtful for a moment.",,,
Chapter 9,THROWING STONES,skipped,VERB,skip,VBD,ROOT,This one skipped 4 or 5 times.,,,
Chapter 9,THROWING STONES,4,NUM,4,CD,npadvmod,This one skipped 4 or 5 times.,,4,CARDINAL
Chapter 9,THROWING STONES,5,NUM,5,CD,conj,This one skipped 4 or 5 times.,,5,CARDINAL
Chapter 9,THROWING STONES,times,NOUN,time,NNS,npadvmod,This one skipped 4 or 5 times.,,,
Chapter 10,THE CAVE,said,VERB,say,VBD,ROOT,She said they were from far away places like Germany and Australia.,,,
Chapter 10,THE CAVE,far,ADV,far,RB,advmod,She said they were from far away places like Germany and Australia.,,,
Chapter 10,THE CAVE,away,ADV,away,RB,advmod,She said they were from far away places like Germany and Australia.,,,
Chapter 10,THE CAVE,places,NOUN,place,NNS,pobj,She said they were from far away places like Germany and Australia.,,,
Chapter 10,THE CAVE,like,ADP,like,IN,prep,She said they were from far away places like Germany and Australia.,,,
Chapter 10,THE CAVE,Germany,PROPN,germany,NNP,pobj,She said they were from far away places like Germany and Australia.,,Germany,GPE
Chapter 10,THE CAVE,Australia,PROPN,australia,NNP,conj,She said they were from far away places like Germany and Australia.,,Australia,GPE
Chapter 10,THE CAVE,pointed,VERB,point,VBD,ROOT,I pointed out that we were at war with Germany and she shouldn’t aid the enemy by playing their music.,,,
Chapter 10,THE CAVE,war,NOUN,war,NN,pobj,I pointed out that we were at war with Germany and she shouldn’t aid the enemy by playing their music.,,,
Chapter 10,THE CAVE,Germany,PROPN,germany,NNP,pobj,I pointed out that we were at war with Germany and she shouldn’t aid the enemy by playing their music.,,Germany,GPE
Chapter 10,THE CAVE,aid,VERB,aid,VB,conj,I pointed out that we were at war with Germany and she shouldn’t aid the enemy by playing their music.,,,
Chapter 10,THE CAVE,enemy,NOUN,enemy,NN,dobj,I pointed out that we were at war with Germany and she shouldn’t aid the enemy by playing their music.,,,
Chapter 10,THE CAVE,playing,VERB,play,VBG,pcomp,I pointed out that we were at war with Germany and she shouldn’t aid the enemy by playing their music.,,,
Chapter 10,THE CAVE,music,NOUN,music,NN,dobj,I pointed out that we were at war with Germany and she shouldn’t aid the enemy by playing their music.,,,
Chapter 10,THE CAVE,working,VERB,work,VBG,ROOT,"
      We weren’t working two minutes ‘til Emma started complaining.",,,
Chapter 10,THE CAVE,minutes,NOUN,minute,NNS,npadvmod,"
      We weren’t working two minutes ‘til Emma started complaining.",,two minutes ‘,TIME
Chapter 10,THE CAVE,til,SCONJ,til,IN,mark,"
      We weren’t working two minutes ‘til Emma started complaining.",,,
Chapter 10,THE CAVE,Emma,PROPN,emma,NNP,nsubj,"
      We weren’t working two minutes ‘til Emma started complaining.",,,
Chapter 10,THE CAVE,started,VERB,start,VBD,advcl,"
      We weren’t working two minutes ‘til Emma started complaining.",,,
Chapter 10,THE CAVE,complaining,VERB,complain,VBG,xcomp,"
      We weren’t working two minutes ‘til Emma started complaining.",,,
Chapter 10,THE CAVE,hour,NOUN,hour,NN,pobj,"After an hour of work, I was covered with dirt and had to lie down in the tall grass to rest.",,an hour,TIME
Chapter 10,THE CAVE,work,NOUN,work,NN,pobj,"After an hour of work, I was covered with dirt and had to lie down in the tall grass to rest.",,,
Chapter 10,THE CAVE,covered,VERB,cover,VBN,ROOT,"After an hour of work, I was covered with dirt and had to lie down in the tall grass to rest.",,,
Chapter 10,THE CAVE,dirt,NOUN,dirt,NN,pobj,"After an hour of work, I was covered with dirt and had to lie down in the tall grass to rest.",,,
Chapter 10,THE CAVE,lie,VERB,lie,VB,xcomp,"After an hour of work, I was covered with dirt and had to lie down in the tall grass to rest.",,,
Chapter 10,THE CAVE,tall,ADJ,tall,JJ,amod,"After an hour of work, I was covered with dirt and had to lie down in the tall grass to rest.",,,
Chapter 10,THE CAVE,grass,NOUN,grass,NN,pobj,"After an hour of work, I was covered with dirt and had to lie down in the tall grass to rest.",,,
Chapter 10,THE CAVE,rest,VERB,rest,VB,advcl,"After an hour of work, I was covered with dirt and had to lie down in the tall grass to rest.",,,
Chapter 11,ROOT BEER AND HARD TACK,took,VERB,take,VBD,ROOT,"
      It took me and Emma about a week, but we finally had the cave big enough so that we could both crawl inside.  ",,,
Chapter 11,ROOT BEER AND HARD TACK,me,PRON,i,PRP,dobj,"
      It took me and Emma about a week, but we finally had the cave big enough so that we could both crawl inside.  ",,,
Chapter 11,ROOT BEER AND HARD TACK,Emma,PROPN,emma,NNP,conj,"
      It took me and Emma about a week, but we finally had the cave big enough so that we could both crawl inside.  ",,,
Chapter 11,ROOT BEER AND HARD TACK,week,NOUN,week,NN,pobj,"
      It took me and Emma about a week, but we finally had the cave big enough so that we could both crawl inside.  ",,about a week,DATE
Chapter 11,ROOT BEER AND HARD TACK,finally,ADV,finally,RB,advmod,"
      It took me and Emma about a week, but we finally had the cave big enough so that we could both crawl inside.  ",,,
Chapter 11,ROOT BEER AND HARD TACK,cave,NOUN,cave,NN,nsubj,"
      It took me and Emma about a week, but we finally had the cave big enough so that we could both crawl inside.  ",,,
Chapter 11,ROOT BEER AND HARD TACK,big,ADJ,big,JJ,ccomp,"
      It took me and Emma about a week, but we finally had the cave big enough so that we could both crawl inside.  ",,,
Chapter 11,ROOT BEER AND HARD TACK,crawl,VERB,crawl,VB,advcl,"
      It took me and Emma about a week, but we finally had the cave big enough so that we could both crawl inside.  ",,,
Chapter 11,ROOT BEER AND HARD TACK,inside,ADV,inside,RB,advmod,"
      It took me and Emma about a week, but we finally had the cave big enough so that we could both crawl inside.  ",,,
Chapter 11,ROOT BEER AND HARD TACK, ,SPACE, ,_SP,punct,"
      It took me and Emma about a week, but we finally had the cave big enough so that we could both crawl inside.  ",,about a week,DATE
Chapter 11,ROOT BEER AND HARD TACK,family,NOUN,family,NN,nsubj,My family’s was number 14.,,,
Chapter 11,ROOT BEER AND HARD TACK,number,NOUN,number,NN,attr,My family’s was number 14.,,,
Chapter 11,ROOT BEER AND HARD TACK,14,NUM,14,CD,nummod,My family’s was number 14.,,14,CARDINAL
Chapter 11,ROOT BEER AND HARD TACK,Found,VERB,find,VBD,ROOT,Found it kind of relaxing.,,Found,GPE
Chapter 11,ROOT BEER AND HARD TACK,kind,ADV,kind,RB,advmod,Found it kind of relaxing.,,,
Chapter 11,ROOT BEER AND HARD TACK,relaxing,VERB,relax,VBG,ccomp,Found it kind of relaxing.,,,
Chapter 50,A CHANGE OF PLANS,Found,VERB,find,VBD,ROOT,Found her crying at the kitchen table.,,Found,GPE
Chapter 50,A CHANGE OF PLANS,her,PRON,she,PRP,nsubj,Found her crying at the kitchen table.,,,
