chapter_number,chapter_title,tokens,pos,lemma,tag,dep,sentence,title,ent_word,ent_label
Chapter 37,"The Riesenrad, Part 2",him,PRON,he,PRP,pobj,She gave Eldin a package of candles and spoke a few words to him.,,,
Chapter 37,"The Riesenrad, Part 2",Eldin,PROPN,eldin,NNP,nsubj,"
    Eldin “helped” Sara make the cake, which meant he spilled a cup of flour and broke a glass measuring cup.",,Eldin,PERSON
Chapter 37,"The Riesenrad, Part 2",helped,VERB,help,VBD,ROOT,"
    Eldin “helped” Sara make the cake, which meant he spilled a cup of flour and broke a glass measuring cup.",,,
Chapter 37,"The Riesenrad, Part 2",Sara,PROPN,sara,NNP,nsubj,"
    Eldin “helped” Sara make the cake, which meant he spilled a cup of flour and broke a glass measuring cup.",,,
Chapter 37,"The Riesenrad, Part 2",cake,NOUN,cake,NN,dobj,"
    Eldin “helped” Sara make the cake, which meant he spilled a cup of flour and broke a glass measuring cup.",,,
Chapter 37,"The Riesenrad, Part 2",meant,VERB,mean,VBD,relcl,"
    Eldin “helped” Sara make the cake, which meant he spilled a cup of flour and broke a glass measuring cup.",,,
Chapter 37,"The Riesenrad, Part 2",spilled,VERB,spill,VBD,ccomp,"
    Eldin “helped” Sara make the cake, which meant he spilled a cup of flour and broke a glass measuring cup.",,,
Chapter 37,"The Riesenrad, Part 2",cup,NOUN,cup,NN,dobj,"
    Eldin “helped” Sara make the cake, which meant he spilled a cup of flour and broke a glass measuring cup.",,,
Chapter 37,"The Riesenrad, Part 2",flour,NOUN,flour,NN,pobj,"
    Eldin “helped” Sara make the cake, which meant he spilled a cup of flour and broke a glass measuring cup.",,,
Chapter 37,"The Riesenrad, Part 2",broke,VERB,break,VBD,conj,"
    Eldin “helped” Sara make the cake, which meant he spilled a cup of flour and broke a glass measuring cup.",,,
Chapter 37,"The Riesenrad, Part 2",glass,NOUN,glass,NN,nmod,"
    Eldin “helped” Sara make the cake, which meant he spilled a cup of flour and broke a glass measuring cup.",,,
Chapter 37,"The Riesenrad, Part 2",measuring,VERB,measure,VBG,amod,"
    Eldin “helped” Sara make the cake, which meant he spilled a cup of flour and broke a glass measuring cup.",,,
Chapter 38,At the Ball,Eldin,PROPN,eldin,NNP,nsubj,"
    “And Eldin got his cake!",,Eldin,PERSON
Chapter 38,At the Ball,got,VERB,get,VBD,ROOT,"
    “And Eldin got his cake!",,,
Chapter 38,At the Ball,his,PRON,his,PRP$,poss,"
    “And Eldin got his cake!",,,
Chapter 38,At the Ball,cake,NOUN,cake,NN,dobj,"
    “And Eldin got his cake!",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",Felix,PROPN,felix,NNP,nsubj,Felix sat with a book he was only half hiding under the table; Eldin raced toy cars on the tablecloth beside him.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",sat,VERB,sit,VBD,ccomp,Felix sat with a book he was only half hiding under the table; Eldin raced toy cars on the tablecloth beside him.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",book,NOUN,book,NN,pobj,Felix sat with a book he was only half hiding under the table; Eldin raced toy cars on the tablecloth beside him.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",half,ADJ,half,JJ,advmod,Felix sat with a book he was only half hiding under the table; Eldin raced toy cars on the tablecloth beside him.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",hiding,VERB,hide,VBG,advcl,Felix sat with a book he was only half hiding under the table; Eldin raced toy cars on the tablecloth beside him.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",table,NOUN,table,NN,pobj,Felix sat with a book he was only half hiding under the table; Eldin raced toy cars on the tablecloth beside him.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",Eldin,PROPN,eldin,NNP,nsubj,Felix sat with a book he was only half hiding under the table; Eldin raced toy cars on the tablecloth beside him.,,Eldin,PERSON
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",raced,VERB,race,VBD,ROOT,Felix sat with a book he was only half hiding under the table; Eldin raced toy cars on the tablecloth beside him.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",toy,NOUN,toy,NN,compound,Felix sat with a book he was only half hiding under the table; Eldin raced toy cars on the tablecloth beside him.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",cars,NOUN,car,NNS,dobj,Felix sat with a book he was only half hiding under the table; Eldin raced toy cars on the tablecloth beside him.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",tablecloth,NOUN,tablecloth,NN,pobj,Felix sat with a book he was only half hiding under the table; Eldin raced toy cars on the tablecloth beside him.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",him,PRON,he,PRP,pobj,Felix sat with a book he was only half hiding under the table; Eldin raced toy cars on the tablecloth beside him.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",Eldin,PROPN,eldin,NNP,ROOT,And Eldin?”,,Eldin,PERSON
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",dad,NOUN,dad,NN,nsubj,Your dad already helped enroll Eldin in Felix’s school.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",helped,VERB,help,VBD,ROOT,Your dad already helped enroll Eldin in Felix’s school.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",enroll,VERB,enroll,VB,xcomp,Your dad already helped enroll Eldin in Felix’s school.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",Eldin,PROPN,eldin,NNP,dobj,Your dad already helped enroll Eldin in Felix’s school.,,Eldin,PERSON
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",Felix,PROPN,felix,NNP,poss,Your dad already helped enroll Eldin in Felix’s school.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",school,NOUN,school,NN,pobj,Your dad already helped enroll Eldin in Felix’s school.,,,
Chapter 10,The Riesenrad,Becca,PROPN,becca,NNP,poss,“Becca’s father said she gets nervous sometimes.,,Becca’s,ORG
Chapter 10,The Riesenrad,father,NOUN,father,NN,nsubj,“Becca’s father said she gets nervous sometimes.,,,
Chapter 10,The Riesenrad,said,VERB,say,VBD,ROOT,“Becca’s father said she gets nervous sometimes.,,,
Chapter 10,The Riesenrad,gets,VERB,get,VBZ,ccomp,“Becca’s father said she gets nervous sometimes.,,,
Chapter 10,The Riesenrad,nervous,ADJ,nervous,JJ,acomp,“Becca’s father said she gets nervous sometimes.,,,
Chapter 38,At the Ball,Becca,PROPN,becca,NNP,poss,“Becca’s dad took me for a professional fitting.”,,Becca’s,ORG
Chapter 38,At the Ball,dad,NOUN,dad,NN,nsubj,“Becca’s dad took me for a professional fitting.”,,,
Chapter 38,At the Ball,took,VERB,take,VBD,ROOT,“Becca’s dad took me for a professional fitting.”,,,
Chapter 38,At the Ball,me,PRON,i,PRP,dobj,“Becca’s dad took me for a professional fitting.”,,,
Chapter 38,At the Ball,professional,ADJ,professional,JJ,amod,“Becca’s dad took me for a professional fitting.”,,,
Chapter 38,At the Ball,fitting,NOUN,fitting,NN,pobj,“Becca’s dad took me for a professional fitting.”,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",JL19]AU,NOUN,jl19]au,NN,npadvmod,"[JL19]AU: Would you like to change this to “I’ll” since Becca’s dad uses contractions in the previous sentence and the next one? 
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",like,VERB,like,VB,ROOT,"[JL19]AU: Would you like to change this to “I’ll” since Becca’s dad uses contractions in the previous sentence and the next one? 
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",change,VERB,change,VB,xcomp,"[JL19]AU: Would you like to change this to “I’ll” since Becca’s dad uses contractions in the previous sentence and the next one? 
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",Becca,PROPN,becca,NNP,poss,"[JL19]AU: Would you like to change this to “I’ll” since Becca’s dad uses contractions in the previous sentence and the next one? 
",,Becca’s,ORG
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",dad,NOUN,dad,NN,nsubj,"[JL19]AU: Would you like to change this to “I’ll” since Becca’s dad uses contractions in the previous sentence and the next one? 
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",uses,VERB,use,VBZ,advcl,"[JL19]AU: Would you like to change this to “I’ll” since Becca’s dad uses contractions in the previous sentence and the next one? 
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",contractions,NOUN,contraction,NNS,dobj,"[JL19]AU: Would you like to change this to “I’ll” since Becca’s dad uses contractions in the previous sentence and the next one? 
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",previous,ADJ,previous,JJ,amod,"[JL19]AU: Would you like to change this to “I’ll” since Becca’s dad uses contractions in the previous sentence and the next one? 
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",sentence,NOUN,sentence,NN,pobj,"[JL19]AU: Would you like to change this to “I’ll” since Becca’s dad uses contractions in the previous sentence and the next one? 
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",Earlier,ADV,early,RBR,advmod,"Earlier in the MS, she kisses just one finger before pressing it to Becca’s head (“She kissed her finger and, like always, pressed it to the worry crease between my eyebrows”).",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",MS,PROPN,ms,NNP,pobj,"Earlier in the MS, she kisses just one finger before pressing it to Becca’s head (“She kissed her finger and, like always, pressed it to the worry crease between my eyebrows”).",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",kisses,VERB,kiss,VBZ,ccomp,"Earlier in the MS, she kisses just one finger before pressing it to Becca’s head (“She kissed her finger and, like always, pressed it to the worry crease between my eyebrows”).",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",finger,NOUN,finger,NN,dobj,"Earlier in the MS, she kisses just one finger before pressing it to Becca’s head (“She kissed her finger and, like always, pressed it to the worry crease between my eyebrows”).",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",pressing,VERB,press,VBG,pcomp,"Earlier in the MS, she kisses just one finger before pressing it to Becca’s head (“She kissed her finger and, like always, pressed it to the worry crease between my eyebrows”).",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",Becca,PROPN,becca,NNP,poss,"Earlier in the MS, she kisses just one finger before pressing it to Becca’s head (“She kissed her finger and, like always, pressed it to the worry crease between my eyebrows”).",,Becca’s,ORG
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",head,NOUN,head,NN,pobj,"Earlier in the MS, she kisses just one finger before pressing it to Becca’s head (“She kissed her finger and, like always, pressed it to the worry crease between my eyebrows”).",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",kissed,VERB,kiss,VBD,ROOT,"Earlier in the MS, she kisses just one finger before pressing it to Becca’s head (“She kissed her finger and, like always, pressed it to the worry crease between my eyebrows”).",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",her,PRON,her,PRP$,poss,"Earlier in the MS, she kisses just one finger before pressing it to Becca’s head (“She kissed her finger and, like always, pressed it to the worry crease between my eyebrows”).",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",like,ADP,like,IN,prep,"Earlier in the MS, she kisses just one finger before pressing it to Becca’s head (“She kissed her finger and, like always, pressed it to the worry crease between my eyebrows”).",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",pressed,VERB,press,VBD,conj,"Earlier in the MS, she kisses just one finger before pressing it to Becca’s head (“She kissed her finger and, like always, pressed it to the worry crease between my eyebrows”).",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",worry,NOUN,worry,NN,compound,"Earlier in the MS, she kisses just one finger before pressing it to Becca’s head (“She kissed her finger and, like always, pressed it to the worry crease between my eyebrows”).",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",crease,NOUN,crease,NN,pobj,"Earlier in the MS, she kisses just one finger before pressing it to Becca’s head (“She kissed her finger and, like always, pressed it to the worry crease between my eyebrows”).",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",eyebrows,NOUN,eyebrow,NNS,pobj,"Earlier in the MS, she kisses just one finger before pressing it to Becca’s head (“She kissed her finger and, like always, pressed it to the worry crease between my eyebrows”).",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",SB299]Note,INTJ,sb299]note,UH,advmod,"[SB299]Note, Becca’s dad still feels very missing from these scenes. 
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",Becca,PROPN,becca,NNP,poss,"[SB299]Note, Becca’s dad still feels very missing from these scenes. 
",,Becca’s,ORG
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",dad,NOUN,dad,NN,nsubj,"[SB299]Note, Becca’s dad still feels very missing from these scenes. 
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",feels,VERB,feel,VBZ,ROOT,"[SB299]Note, Becca’s dad still feels very missing from these scenes. 
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",missing,ADJ,missing,JJ,acomp,"[SB299]Note, Becca’s dad still feels very missing from these scenes. 
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",scenes,NOUN,scene,NNS,pobj,"[SB299]Note, Becca’s dad still feels very missing from these scenes. 
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",SB303]Maybe,DET,sb303]maybe,DT,nsubj,[SB303]Maybe show his facial expression and/or have him say a little more to earn Becca’s thought on the next line.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",his,PRON,his,PRP$,poss,[SB303]Maybe show his facial expression and/or have him say a little more to earn Becca’s thought on the next line.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",facial,ADJ,facial,JJ,amod,[SB303]Maybe show his facial expression and/or have him say a little more to earn Becca’s thought on the next line.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",expression,NOUN,expression,NN,dobj,[SB303]Maybe show his facial expression and/or have him say a little more to earn Becca’s thought on the next line.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",and/or,CCONJ,and/or,CC,cc,[SB303]Maybe show his facial expression and/or have him say a little more to earn Becca’s thought on the next line.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",him,PRON,he,PRP,nsubj,[SB303]Maybe show his facial expression and/or have him say a little more to earn Becca’s thought on the next line.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",little,ADJ,little,JJ,npadvmod,[SB303]Maybe show his facial expression and/or have him say a little more to earn Becca’s thought on the next line.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",earn,VERB,earn,VB,xcomp,[SB303]Maybe show his facial expression and/or have him say a little more to earn Becca’s thought on the next line.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",Becca,PROPN,becca,NNP,nsubj,[SB303]Maybe show his facial expression and/or have him say a little more to earn Becca’s thought on the next line.,,Becca’s,ORG
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",thought,VERB,think,VBD,dobj,[SB303]Maybe show his facial expression and/or have him say a little more to earn Becca’s thought on the next line.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",line,NOUN,line,NN,pobj,[SB303]Maybe show his facial expression and/or have him say a little more to earn Becca’s thought on the next line.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",JL311]I,NOUN,jl311]i,NN,nsubj,"[JL311]I suggested adding a paragraph break here to separate Felix’s actions from Becca’s dialogue. 
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",suggested,VERB,suggest,VBD,ROOT,"[JL311]I suggested adding a paragraph break here to separate Felix’s actions from Becca’s dialogue. 
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",adding,VERB,add,VBG,xcomp,"[JL311]I suggested adding a paragraph break here to separate Felix’s actions from Becca’s dialogue. 
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",paragraph,NOUN,paragraph,NN,compound,"[JL311]I suggested adding a paragraph break here to separate Felix’s actions from Becca’s dialogue. 
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",break,NOUN,break,NN,dobj,"[JL311]I suggested adding a paragraph break here to separate Felix’s actions from Becca’s dialogue. 
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",separate,VERB,separate,VB,advcl,"[JL311]I suggested adding a paragraph break here to separate Felix’s actions from Becca’s dialogue. 
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",Felix,PROPN,felix,NNP,poss,"[JL311]I suggested adding a paragraph break here to separate Felix’s actions from Becca’s dialogue. 
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",actions,NOUN,action,NNS,dobj,"[JL311]I suggested adding a paragraph break here to separate Felix’s actions from Becca’s dialogue. 
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",Becca,PROPN,becca,NNP,poss,"[JL311]I suggested adding a paragraph break here to separate Felix’s actions from Becca’s dialogue. 
",,Becca’s,ORG
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",dialogue,NOUN,dialogue,NN,pobj,"[JL311]I suggested adding a paragraph break here to separate Felix’s actions from Becca’s dialogue. 
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",JL325]AU,X,jl325]au,XX,dep,[JL325]AU: I suggested adding “as if” here since the MS is written from Becca’s point of view and she can’t know for sure that the woman was pretending she hadn’t been listening to their conversation—she can only guess.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",suggested,VERB,suggest,VBD,ccomp,[JL325]AU: I suggested adding “as if” here since the MS is written from Becca’s point of view and she can’t know for sure that the woman was pretending she hadn’t been listening to their conversation—she can only guess.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",adding,VERB,add,VBG,xcomp,[JL325]AU: I suggested adding “as if” here since the MS is written from Becca’s point of view and she can’t know for sure that the woman was pretending she hadn’t been listening to their conversation—she can only guess.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",MS,PROPN,ms,NNP,nsubjpass,[JL325]AU: I suggested adding “as if” here since the MS is written from Becca’s point of view and she can’t know for sure that the woman was pretending she hadn’t been listening to their conversation—she can only guess.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",written,VERB,write,VBN,advcl,[JL325]AU: I suggested adding “as if” here since the MS is written from Becca’s point of view and she can’t know for sure that the woman was pretending she hadn’t been listening to their conversation—she can only guess.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",Becca,PROPN,becca,NNP,poss,[JL325]AU: I suggested adding “as if” here since the MS is written from Becca’s point of view and she can’t know for sure that the woman was pretending she hadn’t been listening to their conversation—she can only guess.,,Becca’s,ORG
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",point,NOUN,point,NN,pobj,[JL325]AU: I suggested adding “as if” here since the MS is written from Becca’s point of view and she can’t know for sure that the woman was pretending she hadn’t been listening to their conversation—she can only guess.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",view,NOUN,view,NN,pobj,[JL325]AU: I suggested adding “as if” here since the MS is written from Becca’s point of view and she can’t know for sure that the woman was pretending she hadn’t been listening to their conversation—she can only guess.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",know,VERB,know,VB,conj,[JL325]AU: I suggested adding “as if” here since the MS is written from Becca’s point of view and she can’t know for sure that the woman was pretending she hadn’t been listening to their conversation—she can only guess.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",sure,ADJ,sure,JJ,amod,[JL325]AU: I suggested adding “as if” here since the MS is written from Becca’s point of view and she can’t know for sure that the woman was pretending she hadn’t been listening to their conversation—she can only guess.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",woman,NOUN,woman,NN,nsubj,[JL325]AU: I suggested adding “as if” here since the MS is written from Becca’s point of view and she can’t know for sure that the woman was pretending she hadn’t been listening to their conversation—she can only guess.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",pretending,VERB,pretend,VBG,ccomp,[JL325]AU: I suggested adding “as if” here since the MS is written from Becca’s point of view and she can’t know for sure that the woman was pretending she hadn’t been listening to their conversation—she can only guess.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",listening,VERB,listen,VBG,ccomp,[JL325]AU: I suggested adding “as if” here since the MS is written from Becca’s point of view and she can’t know for sure that the woman was pretending she hadn’t been listening to their conversation—she can only guess.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",conversation,NOUN,conversation,NN,pobj,[JL325]AU: I suggested adding “as if” here since the MS is written from Becca’s point of view and she can’t know for sure that the woman was pretending she hadn’t been listening to their conversation—she can only guess.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",guess,VERB,guess,VB,ROOT,[JL325]AU: I suggested adding “as if” here since the MS is written from Becca’s point of view and she can’t know for sure that the woman was pretending she hadn’t been listening to their conversation—she can only guess.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",JL341]AU,INTJ,jl341]au,UH,dep,[JL341]AU: Does this refer to Becca’s scarf or to her dress?,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",refer,VERB,refer,VB,ROOT,[JL341]AU: Does this refer to Becca’s scarf or to her dress?,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",Becca,PROPN,becca,NNP,poss,[JL341]AU: Does this refer to Becca’s scarf or to her dress?,,Becca’s,ORG
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",scarf,NOUN,scarf,NN,pobj,[JL341]AU: Does this refer to Becca’s scarf or to her dress?,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",her,PRON,her,PRP$,poss,[JL341]AU: Does this refer to Becca’s scarf or to her dress?,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",dress,NOUN,dress,NN,pobj,[JL341]AU: Does this refer to Becca’s scarf or to her dress?,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",JL399]I,PROPN,jl399]i,NNP,nsubj,"[JL399]I added a paragraph break here to separate Felix’s and Becca’s actions from Mai’s dialogue.
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",added,VERB,add,VBD,ROOT,"[JL399]I added a paragraph break here to separate Felix’s and Becca’s actions from Mai’s dialogue.
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",paragraph,NOUN,paragraph,NN,compound,"[JL399]I added a paragraph break here to separate Felix’s and Becca’s actions from Mai’s dialogue.
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",break,NOUN,break,NN,dobj,"[JL399]I added a paragraph break here to separate Felix’s and Becca’s actions from Mai’s dialogue.
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",separate,VERB,separate,VB,advcl,"[JL399]I added a paragraph break here to separate Felix’s and Becca’s actions from Mai’s dialogue.
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",Felix,PROPN,felix,NNP,dobj,"[JL399]I added a paragraph break here to separate Felix’s and Becca’s actions from Mai’s dialogue.
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",Becca,PROPN,becca,NNP,poss,"[JL399]I added a paragraph break here to separate Felix’s and Becca’s actions from Mai’s dialogue.
",,Becca’s,ORG
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",actions,NOUN,action,NNS,conj,"[JL399]I added a paragraph break here to separate Felix’s and Becca’s actions from Mai’s dialogue.
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",Mai,PROPN,mai,NNP,poss,"[JL399]I added a paragraph break here to separate Felix’s and Becca’s actions from Mai’s dialogue.
",,Mai’s,ORG
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",dialogue,NOUN,dialogue,NN,pobj,"[JL399]I added a paragraph break here to separate Felix’s and Becca’s actions from Mai’s dialogue.
",,,
Chapter 10,The Riesenrad,Dad,PROPN,dad,NNP,nsubj,It was the one Dad had made me watch a couple of days after our pancake brunch.,,,
Chapter 10,The Riesenrad,me,PRON,i,PRP,nsubj,It was the one Dad had made me watch a couple of days after our pancake brunch.,,,
Chapter 10,The Riesenrad,watch,VERB,watch,VB,ccomp,It was the one Dad had made me watch a couple of days after our pancake brunch.,,,
Chapter 10,The Riesenrad,couple,NOUN,couple,NN,dobj,It was the one Dad had made me watch a couple of days after our pancake brunch.,,a couple of days,DATE
Chapter 10,The Riesenrad,days,NOUN,day,NNS,pobj,It was the one Dad had made me watch a couple of days after our pancake brunch.,,a couple of days,DATE
Chapter 10,The Riesenrad,pancake,NOUN,pancake,NN,compound,It was the one Dad had made me watch a couple of days after our pancake brunch.,,,
Chapter 10,The Riesenrad,brunch,NOUN,brunch,NN,pobj,It was the one Dad had made me watch a couple of days after our pancake brunch.,,,
Chapter 10,The Riesenrad,Riesenrad,PROPN,riesenrad,NNP,ROOT,“The Riesenrad?”,,Riesenrad,PERSON
Chapter 10,The Riesenrad,Riesenrad,PROPN,riesenrad,NNP,nsubj,“But the Riesenrad isn’t a roller coaster.,,Riesenrad,PERSON
Chapter 10,The Riesenrad,roller,NOUN,roller,NN,compound,“But the Riesenrad isn’t a roller coaster.,,,
Chapter 10,The Riesenrad,coaster,NOUN,coaster,NN,attr,“But the Riesenrad isn’t a roller coaster.,,,
Chapter 10,The Riesenrad,noticed,VERB,notice,VBD,advcl,"
    That’s when I noticed the sign that stated the Riesenrad had been built in 1897.",,,
Chapter 10,The Riesenrad,sign,NOUN,sign,NN,dobj,"
    That’s when I noticed the sign that stated the Riesenrad had been built in 1897.",,,
Chapter 10,The Riesenrad,stated,VERB,state,VBD,relcl,"
    That’s when I noticed the sign that stated the Riesenrad had been built in 1897.",,,
Chapter 10,The Riesenrad,Riesenrad,PROPN,riesenrad,NNP,nsubjpass,"
    That’s when I noticed the sign that stated the Riesenrad had been built in 1897.",,Riesenrad,PERSON
Chapter 10,The Riesenrad,built,VERB,build,VBN,ccomp,"
    That’s when I noticed the sign that stated the Riesenrad had been built in 1897.",,,
Chapter 10,The Riesenrad,1897,NUM,1897,CD,pobj,"
    That’s when I noticed the sign that stated the Riesenrad had been built in 1897.",,1897,DATE
Chapter 22,The Man from Barcelona,snake,NOUN,snake,NN,nsubj,"
    A snake eating its own tail made a big circle, and that made me think about the Riesenrad and how awful I’d felt when I hadn’t gone on the ride.",,,
Chapter 22,The Man from Barcelona,eating,VERB,eat,VBG,acl,"
    A snake eating its own tail made a big circle, and that made me think about the Riesenrad and how awful I’d felt when I hadn’t gone on the ride.",,,
Chapter 22,The Man from Barcelona,tail,NOUN,tail,NN,dobj,"
    A snake eating its own tail made a big circle, and that made me think about the Riesenrad and how awful I’d felt when I hadn’t gone on the ride.",,,
Chapter 22,The Man from Barcelona,big,ADJ,big,JJ,amod,"
    A snake eating its own tail made a big circle, and that made me think about the Riesenrad and how awful I’d felt when I hadn’t gone on the ride.",,,
Chapter 22,The Man from Barcelona,circle,NOUN,circle,NN,dobj,"
    A snake eating its own tail made a big circle, and that made me think about the Riesenrad and how awful I’d felt when I hadn’t gone on the ride.",,,
Chapter 22,The Man from Barcelona,me,PRON,i,PRP,nsubj,"
    A snake eating its own tail made a big circle, and that made me think about the Riesenrad and how awful I’d felt when I hadn’t gone on the ride.",,,
Chapter 22,The Man from Barcelona,think,VERB,think,VB,ccomp,"
    A snake eating its own tail made a big circle, and that made me think about the Riesenrad and how awful I’d felt when I hadn’t gone on the ride.",,,
