Word,Synonyms
barreled,"barrel, barreled, barrelled"
chicken,"chicken, poulet, volaille, Gallus gallus, wimp, crybaby, chickenhearted, lily-livered, white-livered, yellow, yellow-bellied"
farmer,"farmer, husbandman, granger, sodbuster, Farmer, James Leonard Farmer, Fannie Farmer, Fannie Merritt Farmer"
marquee,"pavilion, marquee, marquise"
villain,"villain, scoundrel, baddie"
touching,"touch, touching, stir, refer, pertain, relate, concern, come to, bear on, touch on, have-to doe with, adjoin, meet, contact, affect, impact, bear upon, reach, extend to, equal, rival, match, disturb, allude, advert, partake, tint, tinct, tinge, affecting, poignant"
points,"point, detail, item, degree, level, stage, point in time, tip, peak, dot, spot, compass point, period, full stop, stop, full point, head, decimal point, percentage point, pointedness, gunpoint, power point, distributor point, breaker point, indicate, designate, show, orient, charge, steer, maneuver, manoeuver, manoeuvre, direct, guide, channelize, channelise, bespeak, betoken, signal, luff, target, aim, place, sharpen, taper, repoint"
nursery,"nursery, baby's room, greenhouse, glasshouse"
trains,"train, railroad train, string, caravan, wagon train, gearing, gear, geartrain, power train, develop, prepare, educate, discipline, check, condition, groom, school, cultivate, civilize, civilise, aim, take, take aim, direct, coach, rail, trail"
rooster,"cock, rooster"
calmer,"calm, unagitated, serene, tranquil"
mess,"mess, messiness, muss, mussiness, fix, hole, jam, muddle, pickle, kettle of fish, mess hall, batch, deal, flock, good deal, great deal, hatful, heap, lot, mass, mickle, mint, mountain, muckle, passel, peck, pile, plenty, pot, quite a little, raft, sight, slew, spate, stack, tidy sum, wad, mess up"
pfft,
shushing,shush
dripping,"dripping, drippage, drip, dribble, drop, soaking, sopping"
bubbles,"bubble, house of cards, ripple, babble, guggle, burble, gurgle, burp, belch, eruct"
soap,"soap, scoop, max, liquid ecstasy, grievous bodily harm, goop, Georgia home boy, easy lay, lather"
pinned,"trap, pin, immobilize, immobilise"
join,"articulation, join, joint, juncture, junction, union, sum, fall in, get together, bring together, conjoin, connect, link, link up, unite"
angry,"angry, furious, raging, tempestuous, wild"
coop,"chicken coop, coop, hencoop, henhouse, cage"
railroad,"railway, railroad, railroad line, railway line, railway system, railroad track, dragoon, sandbag"
crossing,"crossing, ford, intersection, crossroad, crossway, carrefour, crosswalk, crossover, hybridization, hybridisation, crossbreeding, cross, interbreeding, hybridizing, traverse, track, cover, pass over, get over, get across, cut through, cut across, intersect, thwart, queer, spoil, scotch, foil, frustrate, baffle, bilk, span, sweep, crossbreed, hybridize, hybridise, interbreed"
melancholia,melancholia
lowered,"lower, take down, let down, get down, bring down, lour, turn down, depress, frown, glower, lowered"
rope,"rope, R-2, Mexican valium, rophy, roofy, roach, forget me drug, circle, lasso, leash"
bump,"bump, bulge, hump, swelling, gibbosity, gibbousness, jut, prominence, protuberance, protrusion, extrusion, excrescence, blow, knock, find, happen, chance, encounter, demote, relegate, break, kick downstairs, dislodge"
moaning,"groan, moan"
ages,"age, historic period, eld, long time, years, old age, geezerhood, senesce, get on, mature, maturate"
treated,"treat, handle, do by, process, care for, cover, plow, deal, address, regale, treated, tempered, hardened, toughened"
physician,"doctor, doc, physician, MD, Dr., medico"
taught,"teach, learn, instruct"
plays,"play, drama, dramatic play, maneuver, manoeuvre, bid, child's play, playing period, period of play, free rein, shimmer, fun, sport, looseness, frolic, romp, gambol, caper, turn, gambling, gaming, swordplay, act, represent, spiel, act as, recreate, toy, run, fiddle, diddle, dally, trifle, flirt, roleplay, playact, bring, work, wreak, make for, bet, wager, meet, encounter, take on"
alive,"alive, live, animated, active, alert, awake"
lectures,"lecture, public lecture, talk, speech, talking to, lecturing, call on the carpet, take to task, rebuke, rag, trounce, reproof, reprimand, jaw, dress down, call down, scold, chide, berate, bawl out, remonstrate, chew out, chew up, have words, lambaste, lambast"
bandage,"bandage, patch, bind"
eggshells,"shell, eggshell"
tiptoeing,"tiptoe, tip, tippytoe"
university,university
confused,"confuse, confound, throw, fox, befuddle, fuddle, bedevil, discombobulate, flurry, disconcert, put off, jumble, mix up, blur, obscure, obnubilate, baffled, befuddled, bemused, bewildered, confounded, confused, lost, mazed, mixed-up, at sea, disconnected, disjointed, disordered, garbled, illogical, scattered, unconnected, disoriented, broken, upset"
turning,"turn, turning, change state, become, change by reversal, reverse, move around, grow, release, turn over, plow, plough, twist, sprain, wrench, wrick, rick, flex, bend, deform, call on, sour, ferment, work"
defeated,"defeated, discomfited, get the better of, overcome, defeat, kill, shoot down, vote down, vote out, disappointed, foiled, frustrated, thwarted"
voices,"voice, vocalization, vocalisation, vocalism, phonation, vox, articulation, spokesperson, interpreter, representative, part, sound, vocalize, vocalise"
stiffly,"stiffly, stiff, rigidly, bolt"
riding,"riding, horseback riding, equitation, ride, sit, tease, razz, rag, cod, tantalize, tantalise, bait, taunt, twit, rally, drive, depend on, devolve on, depend upon, turn on, hinge on, hinge upon, mount, rid, free, disembarrass"
saddle,"saddle, saddleback, bicycle seat, charge, burden"
entered,"enter, come in, get into, get in, go into, go in, move into, participate, enroll, inscribe, enrol, recruit, figure, record, put down, accede, insert, infix, introduce, embark"
news,"news, intelligence, tidings, word, news program, news show, newsworthiness"
matted,"entangle, tangle, mat, snarl, felt, felt up, mat up, matt-up, matte up, matte, matted, flat, matt"
crept,"crawl, creep, sneak, mouse, pussyfoot, fawn, cringe, cower, grovel"
taxi,"cab, hack, taxi, taxicab"
cure,"remedy, curative, cure, therapeutic, bring around, heal"
neighborhood,"vicinity, locality, neighborhood, neighbourhood, neck of the woods, region"
articles,"article, clause"
brushing,"brush, brushing, sweep"
begging,"beggary, begging, mendicancy, beg, implore, pray, solicit, tap"
mending,"mending, repair, fix, fixing, fixture, mend, reparation, bushel, doctor, furbish up, restore, touch on, heal"
shaped,"determine, shape, mold, influence, regulate, form, work, mould, forge, shaped, molded, wrought"
ski,ski
cleaning,"cleaning, cleansing, cleanup, clean, make clean, pick, houseclean, clean house, cleanse, strip, scavenge"
vegetables,"vegetable, veggie, veg"
plant,"plant, works, industrial plant, flora, plant life, set, implant, engraft, embed, imbed, establish, found, constitute, institute"
sisters,"sister, sis, Sister, baby, babe"
examine,"analyze, analyse, study, examine, canvass, canvas, see, probe, test, prove, try, try out, essay"
inch,"inch, in, column inch, edge"
tummy,"pot, potbelly, bay window, corporation, tummy, stomach, tum, breadbasket"
tasty,tasty
noodle,"noodle, attic, bean, bonce, noggin, dome"
injury,"injury, hurt, harm, trauma, accidental injury, wound, combat injury"
experienced,"experience, see, go through, know, live, receive, have, get, feel, experienced, experient"
psychiatry,"psychiatry, psychopathology, psychological medicine"
trained,"train, develop, prepare, educate, discipline, check, condition, groom, school, cultivate, civilize, civilise, aim, take, take aim, direct, coach, rail, trail, trained"
wince,"wince, flinch, squinch, funk, cringe, shrink, recoil, quail"
birth,"birth, nativity, nascency, nascence, parturition, giving birth, birthing, parentage, give birth, deliver, bear, have"
events,"event, case, consequence, effect, outcome, result, issue, upshot"
kindly,"charitable, benevolent, kindly, sympathetic, good-hearted, openhearted, large-hearted"
innate,"unconditioned, innate, unlearned, natural, born, congenital, inborn"
tendency,"inclination, disposition, tendency, leaning, propensity, trend"
greatly,greatly
exacerbated,"worsen, aggravate, exacerbate, exasperate"
major,"major, Major, John Major, John R. Major, John Roy Major"
true,"true, true up, dead on target, truthful, dependable, honest, reliable, genuine, unfeigned, lawful, rightful, on-key, straight, admittedly, avowedly, confessedly"
gaunt,"bony, cadaverous, emaciated, gaunt, haggard, pinched, skeletal, wasted"
listening,"listening, hearing, listen, hear, take heed, heed, mind"
ashen,"ashen, blanched, bloodless, livid, white"
plowed,"plow, plough, turn, cover, treat, handle, deal, address, plowed, ploughed"
dustpan,"dustpan, dustpanful"
kid,"child, kid, youngster, minor, shaver, nipper, small fry, tiddler, tike, tyke, fry, nestling, kidskin, Kyd, Kid, Thomas Kyd, Thomas Kid, pull the leg of, chaff, jolly, josh, banter"
steadily,"steadily, steady"
wastebasket,"wastepaper basket, waste-paper basket, wastebasket, waste basket, circular file"
mainly,"chiefly, principally, primarily, mainly, in the main"
swept,"brush, sweep, sail, broom, embroil, tangle, sweep up, drag, drag in, cross, traverse, span, swing, swing out, swept"
crusty,"crusted, encrusted, crusty, crustlike, curmudgeonly, gruff, ill-humored, ill-humoured"
bread,"bread, breadstuff, staff of life, boodle, cabbage, clams, dinero, dough, gelt, kale, lettuce, lolly, lucre, loot, moolah, pelf, scratch, shekels, simoleons, sugar, wampum"
wrinkling,"purse, wrinkle, ruckle, crease, crinkle, scrunch, scrunch up, crisp, furrow, rumple, crumple"
truth,"truth, the true, verity, trueness, true statement, accuracy, Truth, Sojourner Truth"
meetings,"meeting, group meeting, get together, encounter, coming together, merging, confluence, meet, run into, run across, come across, see, converge, satisfy, fill, fulfill, fulfil, fit, conform to, match, cope with, gather, assemble, forgather, foregather, play, take on, receive, suffer, touch, adjoin, contact"
placing,"put, set, place, pose, position, lay, rate, rank, range, order, grade, locate, site, come in, come out, target, aim, direct, point, identify, localize, localise, invest, commit, station, post, send"
sopped,"sop, soak through, drench, douse, dowse, soak, souse"
pickle,"pickle, fix, hole, jam, mess, muddle, kettle of fish"
juice,"juice, succus"
unlocking,unlock
guest,"guest, invitee, Guest, Edgar Guest, Edgar Albert Guest, node, client"
beginning,"beginning, commencement, first, outset, get-go, start, kickoff, starting time, showtime, offset, origin, root, rootage, source, get down, begin, get, start out, set about, set out, commence, lead off"
furious,"ferocious, fierce, furious, savage, angered, enraged, infuriated, maddened, angry, raging, tempestuous, wild"
throb,"throb, throbbing, pounding, pulsate, pulse, shudder, shiver, thrill"
doorbell,"doorbell, bell, buzzer"
packed,"pack, bundle, wad, compact, carry, take, throng, mob, pile, jam, backpack, tamp down, tamp, load down, jammed, jam-packed, packed"
letting,"lease, rental, letting, let, allow, permit, countenance, get, have, rent"
silently,"mutely, wordlessly, silently, taciturnly"
moments,"moment, minute, second, instant, mo, bit, here and now, present moment, consequence, import"
jumping,"jumping, jump, leap, bound, spring, startle, start, leap out, jump out, stand out, stick out, rise, climb up, jump off, derail, chute, parachute, jumpstart, jump-start, pass over, skip, skip over, alternate"
fallen,"fall, descend, go down, come down, come, precipitate, shine, strike, decrease, diminish, lessen, accrue, light, return, pass, devolve, fall down, hang, flow, settle, fallen"
ah,
packing,"packing material, packing, wadding, boxing, backpacking, pack, bundle, wad, compact, carry, take, throng, mob, pile, jam, backpack, tamp down, tamp, load down"
accidentally,"by chance, accidentally, circumstantially, unexpectedly, incidentally, unintentionally"
policy,"policy, insurance policy, insurance"
avoiding,"avoid, debar, forefend, forfend, obviate, deflect, avert, head off, stave off, fend off, ward off, keep off, invalidate, annul, quash, void, nullify"
knee,"knee, knee joint, human knee, articulatio genus, genu, stifle"
grader,grader
approached,"approach, near, come on, go up, draw near, draw close, come near, border on, set about, go about"
speaking,"speaking, speech production, public speaking, speechmaking, oral presentation, talk, speak, utter, mouth, verbalize, verbalise, address"
remembering,"memory, remembering, remember, retrieve, recall, call back, call up, recollect, think, think of, think back, commend, commemorate"
driving,"drive, driving, motor, force, ram, repel, repulse, force back, push back, beat back, tug, labor, labour, push, get, aim, ride, take, impulsive"
horses,"horse, Equus caballus, gymnastic horse, cavalry, horse cavalry, sawhorse, sawbuck, buck, knight"
eventually,"finally, eventually"
reassuring,"reassure, assure, reassuring"
tutoring,tutor
waited,"wait, hold off, hold back, expect, look, await, waitress"
paying,"pay, give, pay up, ante up, yield, bear, pay off, make up, compensate, devote, gainful, paid, paying, compensable, remunerative, salaried, stipendiary"
saying,"saying, expression, locution, state, say, tell, allege, aver, suppose, read, order, enjoin, pronounce, articulate, enounce, sound out, enunciate"
lips,"lip, sass, sassing, backtalk, back talk, mouth, brim, rim"
pursed,"purse, wrinkle"
stopping,"fillet, stopping, stop, halt, discontinue, cease, give up, quit, lay off, block, kibosh, stop over, break, break off, check, turn back, arrest, contain, hold back, intercept, end, finish, terminate, barricade, blockade, block off, block up, bar, hold on"
patch,"spot, speckle, dapple, patch, fleck, maculation, plot, plot of land, plot of ground, while, piece, spell, temporary hookup, mend, darn, eyepatch, bandage, patch up"
middle,"center, centre, middle, heart, eye, midriff, midsection, in-between, mediate, halfway, midway"
reconsidered,reconsider
expulsion,"ejection, exclusion, expulsion, riddance, extrusion, projection, forcing out"
medicine,"medicine, medical specialty, medication, medicament, medicinal drug, practice of medicine, music, medicate"
professor,"professor, prof"
proudly,proudly
wisdom,"wisdom, wiseness, sapience, soundness, Wisdom of Solomon, Wisdom"
nursemaid,"nanny, nursemaid, nurse"
churches,"church, Christian church, church building, church service"
studying,"perusal, perusing, poring over, studying, analyze, analyse, study, examine, canvass, canvas, consider, learn, read, take, hit the books, meditate, contemplate"
resting,"rest, breathe, catch one's breath, take a breather, lie, stay, remain, reside, repose, perch, roost, pillow"
speaks,"talk, speak, utter, mouth, verbalize, verbalise, address"
city,"city, metropolis, urban center"
duet,"couple, pair, twosome, twain, brace, span, yoke, couplet, distich, duo, duet, dyad, duad, duette, pas de deux"
dreaming,"dream, dreaming, daydream, woolgather, stargaze"
spires,"steeple, spire"
housekeeper,housekeeper
ended,"end, stop, finish, terminate, cease, complete, concluded, ended, over, all over, terminated"
trumpet,"cornet, horn, trumpet, trump"
lasso,"Lasso, Orlando di Lasso, Roland de Lassus, lasso, lariat, riata, reata, rope"
horseback,"horseback, hogback, ahorse, ahorseback"
hunted,"hunt, run, hunt down, track down, hound, trace, hunted"
outlaws,"criminal, felon, crook, outlaw, malefactor, criminalize, criminalise, illegalize, illegalise"
outlasted,"outlive, outlast, survive"
projector,projector
punishment,"punishment, penalty, penalization, penalisation"
settled,"settle, settle down, decide, resolve, adjudicate, square off, square up, determine, locate, reconcile, patch up, make up, conciliate, sink, go down, go under, root, take root, steady down, subside, ensconce, get back, finalize, finalise, nail down, fall, descend, settled, colonized, colonised"
cheap,"cheap, inexpensive, brassy, flash, flashy, garish, gaudy, gimcrack, loud, meretricious, tacky, tatty, tawdry, trashy, bum, cheesy, chintzy, crummy, punk, sleazy, tinny, chinchy"
restroom,"public toilet, comfort station, public convenience, convenience, public lavatory, restroom, toilet facility, wash room"
capital,"capital, working capital, capital letter, uppercase, upper-case letter, majuscule, Capital, Washington, Das Kapital, chapiter, cap, great"
baseball,"baseball, baseball game"
griddle,griddle
tommy”—she,
me—“will,
food,"food, nutrient, solid food, food for thought, intellectual nourishment"
leading,"lead, leading, leadership, take, direct, conduct, guide, leave, result, head, run, go, pass, extend, top, contribute, conduce, precede, moderate, chair, prima, star, starring, stellar, preeminent, ahead, in the lead"
warning,"warning, admonition, monition, word of advice, warn, discourage, admonish, monish, admonitory, cautionary, exemplary, monitory"
prestigious,"esteemed, honored, prestigious"
universities,university
information,"information, info, data, selective information, entropy"
utopian,"Utopian, utopian"
society,"society, club, social club, guild, gild, lodge, order, company, companionship, fellowship, high society, beau monde, smart set, bon ton"
share,"share, portion, part, percentage, parcel, contribution, plowshare, ploughshare, partake, partake in, divvy up, portion out, apportion, deal"
abilities,"ability, power"
prevented,"prevent, forestall, foreclose, preclude, forbid, keep"
original,"master, master copy, original, archetype, pilot"
discussed,"discourse, talk about, discuss, hash out, talk over"
ideals,"ideal, paragon, nonpareil, saint, apotheosis, nonesuch, nonsuch"
version,"version, variant, variation, edition, adaptation, translation, interlingual rendition, rendering, interpretation, reading"
labor,"labor, labour, working class, proletariat, toil, parturiency, confinement, lying-in, travail, childbed, labor movement, trade union movement, British Labour Party, Labour Party, Labour, Labor, Department of Labor, Labor Department, DoL, undertaking, project, task, tug, push, drive, fag, grind, drudge, dig, moil"
millions,"million, 1000000, one thousand thousand, meg, billion, trillion, zillion, jillion, gazillion"
starvation,"starvation, famishment, starving"
disease,disease
strange,"strange, unusual, unknown, foreign"
act,"act, enactment, deed, human action, human activity, routine, number, turn, bit, move, behave, do, play, represent, act as, work, dissemble, pretend, roleplay, playact"
executed,"execute, put to death, carry through, accomplish, carry out, action, fulfill, fulfil, run, perform, do, executed"
flakes,"snowflake, flake, eccentric, eccentric person, oddball, geek, bit, chip, fleck, scrap, peel off, peel, flake off"
concert,concert
country,"state, nation, country, land, commonwealth, res publica, body politic, rural area, area"
raise,"raise, rise, wage hike, hike, wage increase, salary increase, ascent, acclivity, climb, upgrade, lift, heave, elevate, get up, bring up, grow, farm, produce, rear, nurture, parent, conjure, conjure up, invoke, evoke, stir, call down, arouse, put forward, call forth, erect, set up, put up, elicit, enkindle, kindle, fire, provoke, enhance, heighten, promote, advance, kick upstairs, leaven, prove, recruit, levy, resurrect, upraise"
moonlight,"moonlight, moonshine, Moon"
lightly,"lightly, light, softly, gently, thinly"
snowing,"snow, bamboozle, hoodwink, pull the wool over someone's eyes, lead by the nose, play false"
embarked,"embark, ship, enter, venture"
witch,"enchantress, witch, Wiccan, hag, beldam, beldame, crone, hex, bewitch, glamour, enchant, jinx"
hunt,"Hunt, Holman Hunt, William Holman Hunt, Richard Morris Hunt, Leigh Hunt, James Henry Leigh Hunt, hunt, hunt club, search, hunting, run, hunt down, track down, hound, trace"
considered,"see, consider, reckon, view, regard, study, take, deal, look at, count, weigh, debate, moot, turn over, deliberate, think, believe, conceive, considered"
viewpoint,"point of view, viewpoint, stand, standpoint, vantage point"
traitor,"traitor, treasonist, double-crosser, double-dealer, two-timer, betrayer"
religion,"religion, faith, religious belief, organized religion"
outlawed,"outlaw, criminalize, criminalise, illegalize, illegalise, illegitimate, illicit, outlawed, unlawful"
activities,"activity, action, activeness, bodily process, body process, bodily function, natural process, natural action"
hug,"hug, clinch, squeeze, embrace, bosom"
leaned,"lean, tilt, tip, slant, angle, tend, be given, incline, run, list"
nightgown,"nightgown, gown, nightie, night-robe, nightdress"
memories,"memory, remembering, retention, retentiveness, retentivity, computer memory, storage, computer storage, store, memory board"
comes,"semen, seed, seminal fluid, ejaculate, cum, come, come up, arrive, get, follow, issue forth, hail, fall, total, number, add up, amount, come in, occur, derive, descend, do, fare, make out, get along"
paces,"pace, gait, footstep, step, stride, rate, tread, tempo, yard"
apologizing,"apologize, apologise, excuse, justify, rationalize, rationalise"
gravelly,"gravelly, pebbly, shingly, grating, rasping, raspy, rough, scratchy"
factory,"factory, mill, manufacturing plant, manufactory"
power,"power, powerfulness, ability, office, force, exponent, index, might, mightiness, world power, major power, great power, superpower, baron, big businessman, business leader, king, magnate, mogul, top executive, tycoon"
horrific,"hideous, horrid, horrific, outrageous, awful, dire, direful, dread, dreaded, dreadful, fearful, fearsome, frightening, horrendous, terrible"
remind,"remind, prompt, cue"
vision,"vision, sight, visual sense, visual modality, visual sensation, imagination, imaginativeness"
drained,"drain, run out, enfeeble, debilitate, drained, knackered, dead"
free,"free, free people, liberate, release, unloose, unloosen, loose, rid, disembarrass, dislodge, exempt, relieve, discharge, disengage, absolve, justify, relinquish, resign, give up, unblock, unfreeze, complimentary, costless, gratis, gratuitous, detached, spare, barren, destitute, devoid, innocent, liberal"
paid,"pay, give, pay up, ante up, yield, bear, pay off, make up, compensate, devote, paid, nonrecreational, gainful, paying"
risks,"hazard, jeopardy, peril, risk, endangerment, danger, risk of infection, risk of exposure, put on the line, lay on the line, gamble, chance, take chances, adventure, run a risk, take a chance"
unions,"union, labor union, trade union, trades union, brotherhood, Union, North, coupling, mating, pairing, conjugation, sexual union, unification, marriage, matrimony, spousal relationship, wedlock, conglutination, sum, join, uniting, jointure"
learning,"learning, acquisition, eruditeness, erudition, learnedness, scholarship, encyclopedism, encyclopaedism, learn, larn, acquire, hear, get word, get wind, pick up, find out, get a line, discover, see, memorize, memorise, con, study, read, take, teach, instruct, determine, check, ascertain, watch"
unladylike,unladylike
sheets,"sheet, piece of paper, sheet of paper, bed sheet, plane, tabloid, rag, flat solid, tack, mainsheet, weather sheet, shroud, sail, canvas, canvass"
promise,"promise, hope, assure, predict, foretell, prognosticate, call, forebode, anticipate"
offended,"pique, offend, transgress, infract, violate, go against, breach, break, shock, scandalize, scandalise, appal, appall, outrage, hurt, wound, injure, bruise, spite, offended, pained"
alternated,"alternate, jump, understudy, interchange, tack, switch, flip, flip-flop, take turns"
parting,"farewell, leave, leave-taking, parting, part, separate, split, split up, break, break up, depart, start, start out, set forth, set off, set out, take off, divide, disunite"
casserole,casserole
prayers,"prayer, supplication, petition, orison, entreaty, appeal, supplicant"
awkwardly,awkwardly
square,"square, foursquare, second power, public square, lame, square toes, square up, feather, straight, hearty, satisfying, solid, substantial, straightforward, squarely"
jelly,"gelatin, jelly, jellify"
peanut,"peanut, peanut vine, Arachis hypogaea, earthnut, goober, goober pea, groundnut, monkey nut, insignificant"
spell,"enchantment, spell, trance, go, tour, turn, while, piece, patch, magic spell, magical spell, charm, spell out, import, write"
alarm,"alarm, dismay, consternation, warning device, alarm system, alert, warning signal, alarum, alarm clock, appal, appall, horrify"
awoke,"wake up, awake, arouse, awaken, wake, come alive, waken"
bronco,"bronco, bronc, broncho"
bucking,"buck, go against, tear, shoot, shoot down, charge, jerk, hitch"
thrown,"throw, shed, cast, cast off, shake off, throw off, throw away, drop, thrust, give, flip, switch, project, contrive, bewilder, bemuse, discombobulate, hurl, hold, have, make, confuse, fox, befuddle, fuddle, bedevil, confound, thrown, thrown and twisted"
itched,"rub, scratch, itch, spoil"
whisper,"whisper, whispering, susurration, voicelessness, rustle, rustling"
ear,"ear, auricle, pinna, spike, capitulum"
a.m.,"ante meridiem, a.m., A.M."
stretcher,"stretcher, capstone, copestone, coping stone"
unthinking,"unreflective, unthinking, unthoughtful, thoughtless, uncaring, lumpish, lumpen, thoughtlessly, unthinkingly"
unmoving,"nonmoving, unmoving"
rushing,"rush, rushing, haste, hurry, hotfoot, hasten, hie, speed, race, pelt along, rush along, cannonball along, bucket along, belt along, step on it, look sharp, festinate, induce, stimulate"
wheeled,"wheel, wheel around, roll, bicycle, cycle, bike, pedal, wheeled"
sang,"American ginseng, sang, Panax quinquefolius, sing, whistle, spill the beans, let the cat out of the bag, talk, tattle, blab, peach, babble, babble out, blab out"
stories,"narrative, narration, story, tale, floor, level, storey, history, account, chronicle, report, news report, write up, fib, tarradiddle, taradiddle"
stretched,"stretch, stretch along, extend, unfold, stretch out, elongate, load, adulterate, dilute, debase, stretched"
rubbed,"rub, fray, fret, chafe, scratch, itch"
rocked,"rock, sway, shake"
reception,"reception, response, receipt"
forth,"Forth, Forth River, away, off, forth, forward, onward"
maple,maple
horn,"horn, saddle horn, cornet, trumpet, trump, French horn, automobile horn, car horn, motor horn, hooter, tusk"
leaning,"leaning, propensity, tendency, proclivity, tilt, list, inclination, lean, tip, slant, angle, tend, be given, incline, run, atilt, canted, tilted, tipped"
office,"office, business office, agency, federal agency, government agency, bureau, authority, function, part, role, power, office staff, position, post, berth, spot, billet, place, situation"
smother,"clutter, jumble, muddle, fuddle, mare's nest, welter, smother, surround, asphyxiate, suffocate, stifle, strangle, muffle, repress, put out"
cat,"cat, true cat, guy, hombre, bozo, kat, khat, qat, quat, Arabian tea, African tea, cat-o'-nine-tails, Caterpillar, big cat, computerized tomography, computed tomography, CT, computerized axial tomography, computed axial tomography, CAT, vomit, vomit up, purge, cast, sick, be sick, disgorge, regorge, retch, puke, barf, spew, spue, chuck, upchuck, honk, regurgitate, throw up"
licking,"defeat, licking, beating, thrashing, drubbing, lacing, trouncing, whacking, cream, bat, clobber, drub, thrash, lick, lap, solve, work out, figure out, puzzle out, work, lap up"
kitten,"kitten, kitty"
stick,"stick, control stick, joystick, pin, peg, joint, marijuana cigarette, reefer, spliff, lodge, wedge, deposit, stay, stick around, stay put, adhere, hold fast, bond, bind, stick to, stand by, stick by, cling, cleave, cohere, sting, perplex, vex, get, puzzle, mystify, baffle, beat, pose, bewilder, flummox, stupefy, nonplus, gravel, amaze, dumbfound"
sticky,"gluey, glutinous, gummy, mucilaginous, pasty, sticky, viscid, viscous, muggy, steamy, awkward, embarrassing, unenviable"
shot,"shooting, shot, pellet, stroke, crack, shooter, scene, injection, nip, shaft, slam, dig, barb, jibe, gibe, guess, guesswork, guessing, dead reckoning, snapshot, snap, stab, blastoff, shoot, hit, pip, blast, film, take, dart, dash, scoot, scud, flash, tear, shoot down, charge, buck, photograph, inject, fritter, frivol away, dissipate, fritter away, fool, fool away, spud, germinate, pullulate, bourgeon, burgeon forth, sprout, changeable, chatoyant, iridescent"
moaned,"groan, moan"
bloody,"bloody, bally, blinking, blooming, crashing, flaming, fucking, damn, all-fired"
murder,"murder, slaying, execution, slay, hit, dispatch, bump off, off, polish off, remove, mangle, mutilate"
ball,"ball, musket ball, globe, orb, testis, testicle, orchis, ballock, bollock, nut, egg, Ball, Lucille Ball, clod, glob, lump, clump, chunk, formal"
chest,"thorax, chest, pectus, breast, chest of drawers, bureau, dresser"
vowed,"vow, consecrate"
squirming,"writhe, wrestle, wriggle, worm, squirm, twist"
chance,"opportunity, chance, luck, fortune, hazard, probability, prospect, gamble, risk, take chances, adventure, run a risk, take a chance, find, happen, bump, encounter, casual"
weakly,"decrepit, debile, feeble, infirm, rickety, sapless, weak, weakly"
chickens,"chicken, poulet, volaille, Gallus gallus, wimp, crybaby"
verdict,"verdict, finding of fact"
stage,"phase, stage, degree, level, point, stagecoach, leg, microscope stage, present, represent, arrange"
forgotten,"forget, bury, block, blank out, draw a blank, leave, disregarded, forgotten"
met,"meet, run into, encounter, run across, come across, see, get together, converge, satisfy, fill, fulfill, fulfil, fit, conform to, match, cope with, gather, assemble, forgather, foregather, play, take on, receive, suffer, touch, adjoin, contact"
trembling,"shaking, shakiness, trembling, quiver, quivering, vibration, palpitation, tremble, shaky, shivering"
flu,"influenza, flu, grippe"
frowning,"frown, glower, lour, lower, frowning"
funeral,funeral
houses,"house, firm, business firm, sign of the zodiac, star sign, sign, mansion, planetary house, family, household, home, menage, theater, theatre, put up, domiciliate"
toothy,toothy
cactus,cactus
nest,"nest, cuddle, snuggle, nestle, nuzzle, draw close"
hollow,"hollow, holler, hole, excavate, dig, hollow out, core out, empty, vacuous"
flyer,"circular, handbill, bill, broadside, broadsheet, flier, flyer, throwaway, aviator, aeronaut, airman, fly"
flute,"flute, transverse flute, flute glass, champagne flute, fluting"
wanting,"desire, want, need, require, lacking, absent, missing, wanting, deficient"
rehearsing,"rehearse, practise, practice"
staying,"stay, remain, rest, stick, stick around, stay put, bide, abide, stay on, continue, detain, delay, persist, last out, ride out, outride, quell, appease"
named,"name, call, identify, nominate, make, appoint, constitute, mention, advert, bring up, cite, refer, discover, key, key out, distinguish, describe, list, diagnose"
bald,"bald, barefaced, bald-headed, bald-pated, denuded, denudate"
designing,"design, designing, plan, project, contrive, scheming"
piece,"piece, part, musical composition, opus, composition, piece of music, bit, firearm, small-arm, slice, objet d'art, art object, while, spell, patch, man, assemble, put together, set up, tack, tack together, nibble, pick"
overcoat,"greatcoat, overcoat, topcoat, overcoating"
date,"date, day of the month, escort, appointment, engagement, particular date, date stamp, go steady, go out, see"
flyers,"circular, handbill, bill, broadside, broadsheet, flier, flyer, throwaway, aviator, aeronaut, airman"
typewriter,typewriter
object,"object, physical object, aim, objective, target"
gray,"gray, grayness, grey, greyness, Gy, Gray, Louis Harold Gray, Thomas Gray, Robert Gray, Asa Gray, greyish, grayish, grey-haired, gray-haired, grey-headed, gray-headed, grizzly, hoar, hoary, white-haired"
teacher,"teacher, instructor"
beneath,"below, at a lower place, to a lower place, beneath"
yep,
unrolling,"unwind, wind off, unroll, unfurl"
rolling,"peal, pealing, roll, rolling, wheeling, turn over, wheel, undulate, roll out, wind, wrap, twine, hustle, pluck, flap, wave, wander, swan, stray, tramp, roam, cast, ramble, rove, range, drift, vagabond, revolve, seethe, roll up, rolled, trilled"
envelope,"envelope, gasbag"
squeaked,"whine, squeak, screech, creak, screak, skreak"
rocking,"rock, sway, shake"
