chapter_number,chapter_title,tokens,pos,lemma,tag,dep,sentence,title,ent_word,ent_label
Chapter 31,the Apartment,approved,VERB,approve,VBN,ccomp,"
    I guess Father Miskel had approved of the idea.",,,
Chapter 31,the Apartment,idea,NOUN,idea,NN,pobj,"
    I guess Father Miskel had approved of the idea.",,,
Chapter 38,Doubts and Diseases,Father,PROPN,father,NNP,compound,“Father Miskel has reconsidered your expulsion.,,,
Chapter 38,Doubts and Diseases,Miskel,PROPN,miskel,NNP,nsubj,“Father Miskel has reconsidered your expulsion.,,Miskel,PERSON
Chapter 38,Doubts and Diseases,reconsidered,VERB,reconsider,VBN,ROOT,“Father Miskel has reconsidered your expulsion.,,,
Chapter 38,Doubts and Diseases,expulsion,NOUN,expulsion,NN,dobj,“Father Miskel has reconsidered your expulsion.,,,
Chapter 32,the Communist,Later,ADV,later,RB,advmod,"Later that evening, I was in the kitchen doing the dishes.",,Later that evening,TIME
Chapter 32,the Communist,evening,NOUN,evening,NN,npadvmod,"Later that evening, I was in the kitchen doing the dishes.",,Later that evening,TIME
Chapter 32,the Communist,kitchen,NOUN,kitchen,NN,pobj,"Later that evening, I was in the kitchen doing the dishes.",,,
Chapter 32,the Communist,dishes,NOUN,dish,NNS,dobj,"Later that evening, I was in the kitchen doing the dishes.",,,
Chapter 33,the Seamstress,mid,ADJ,mid,JJ,attr,It was mid-January,,mid-January,DATE
Chapter 33,the Seamstress,January,PROPN,january,NNP,npadvmod,It was mid-January,,mid-January,DATE
Chapter 33,the Seamstress,movie,NOUN,movie,NN,nsubjpass,The movie that day was called Red Planet Mars.,,,
Chapter 33,the Seamstress,day,NOUN,day,NN,npadvmod,The movie that day was called Red Planet Mars.,,,
Chapter 33,the Seamstress,called,VERB,call,VBN,ROOT,The movie that day was called Red Planet Mars.,,,
Chapter 33,the Seamstress,Red,PROPN,red,NNP,compound,The movie that day was called Red Planet Mars.,,Red Planet Mars,LOC
Chapter 33,the Seamstress,Planet,PROPN,planet,NNP,compound,The movie that day was called Red Planet Mars.,,Red Planet Mars,LOC
Chapter 33,the Seamstress,Mars,PROPN,mars,NNP,oprd,The movie that day was called Red Planet Mars.,,Red Planet Mars,LOC
Chapter 33,the Seamstress,Son,PROPN,son,NNP,nsubjpass,As if Son of Communist was branded on my forehead.,,,
Chapter 33,the Seamstress,Communist,PROPN,communist,NNP,pobj,As if Son of Communist was branded on my forehead.,,Communist,NORP
Chapter 33,the Seamstress,branded,VERB,brand,VBN,ROOT,As if Son of Communist was branded on my forehead.,,,
Chapter 33,the Seamstress,forehead,NOUN,forehead,NN,pobj,As if Son of Communist was branded on my forehead.,,,
Chapter 33,the Seamstress,Boots,NOUN,boot,NNS,nsubj,"By my side, Boots growled.",,Boots,PERSON
Chapter 33,the Seamstress,growled,VERB,growl,VBD,ROOT,"By my side, Boots growled.",,,
Chapter 35,Rounding Up a Posse,told,VERB,tell,VBD,ROOT,I told him about Mom beating me and the medical bills we couldn’t pay and even about poor Boots and rooster.,,,
Chapter 35,Rounding Up a Posse,Mom,PROPN,mom,NNP,nsubj,I told him about Mom beating me and the medical bills we couldn’t pay and even about poor Boots and rooster.,,,
Chapter 35,Rounding Up a Posse,beating,VERB,beat,VBG,pcomp,I told him about Mom beating me and the medical bills we couldn’t pay and even about poor Boots and rooster.,,,
Chapter 35,Rounding Up a Posse,medical,ADJ,medical,JJ,amod,I told him about Mom beating me and the medical bills we couldn’t pay and even about poor Boots and rooster.,,,
Chapter 35,Rounding Up a Posse,bills,NOUN,bill,NNS,conj,I told him about Mom beating me and the medical bills we couldn’t pay and even about poor Boots and rooster.,,,
Chapter 35,Rounding Up a Posse,pay,VERB,pay,VB,relcl,I told him about Mom beating me and the medical bills we couldn’t pay and even about poor Boots and rooster.,,,
Chapter 35,Rounding Up a Posse,poor,ADJ,poor,JJ,amod,I told him about Mom beating me and the medical bills we couldn’t pay and even about poor Boots and rooster.,,,
Chapter 35,Rounding Up a Posse,Boots,NOUN,boot,NNS,pobj,I told him about Mom beating me and the medical bills we couldn’t pay and even about poor Boots and rooster.,,Boots,PERSON
Chapter 35,Rounding Up a Posse,rooster,NOUN,rooster,NN,conj,I told him about Mom beating me and the medical bills we couldn’t pay and even about poor Boots and rooster.,,,
Chapter 33,the Seamstress,eyes,NOUN,eye,NNS,nsubj,"Her eyes were hard and determined, like Grace Kelly’s in High Noon when she decided to get off that train and start fighting back.",,,
Chapter 33,the Seamstress,hard,ADJ,hard,JJ,acomp,"Her eyes were hard and determined, like Grace Kelly’s in High Noon when she decided to get off that train and start fighting back.",,,
Chapter 33,the Seamstress,determined,ADJ,determined,JJ,conj,"Her eyes were hard and determined, like Grace Kelly’s in High Noon when she decided to get off that train and start fighting back.",,,
Chapter 33,the Seamstress,like,ADP,like,IN,prep,"Her eyes were hard and determined, like Grace Kelly’s in High Noon when she decided to get off that train and start fighting back.",,,
Chapter 33,the Seamstress,Grace,PROPN,grace,NNP,compound,"Her eyes were hard and determined, like Grace Kelly’s in High Noon when she decided to get off that train and start fighting back.",,Grace Kelly’s,ORG
Chapter 33,the Seamstress,Kelly,PROPN,kelly,NNP,pobj,"Her eyes were hard and determined, like Grace Kelly’s in High Noon when she decided to get off that train and start fighting back.",,Grace Kelly’s,ORG
Chapter 33,the Seamstress,High,PROPN,high,NNP,compound,"Her eyes were hard and determined, like Grace Kelly’s in High Noon when she decided to get off that train and start fighting back.",,,
Chapter 33,the Seamstress,Noon,PROPN,noon,NNP,pobj,"Her eyes were hard and determined, like Grace Kelly’s in High Noon when she decided to get off that train and start fighting back.",,,
Chapter 33,the Seamstress,decided,VERB,decide,VBD,advcl,"Her eyes were hard and determined, like Grace Kelly’s in High Noon when she decided to get off that train and start fighting back.",,,
Chapter 33,the Seamstress,train,NOUN,train,NN,dobj,"Her eyes were hard and determined, like Grace Kelly’s in High Noon when she decided to get off that train and start fighting back.",,,
Chapter 33,the Seamstress,start,VERB,start,VB,conj,"Her eyes were hard and determined, like Grace Kelly’s in High Noon when she decided to get off that train and start fighting back.",,,
Chapter 33,the Seamstress,fighting,VERB,fight,VBG,xcomp,"Her eyes were hard and determined, like Grace Kelly’s in High Noon when she decided to get off that train and start fighting back.",,,
Chapter 34,the Sheriff’s Star,Time,PROPN,time,NNP,nsubj,Time seemed to slow down.,,Time,ORG
Chapter 34,the Sheriff’s Star,slow,VERB,slow,VB,xcomp,Time seemed to slow down.,,,
Chapter 34,the Sheriff’s Star,t,VERB,t,VBP,ccomp,And I t    hought of Cardinal Mindszenty’s line in Guilty of Treason: “One must take a stand somewhere.,,Cardinal Mindszenty’s,ORG
Chapter 34,the Sheriff’s Star,   ,SPACE,   ,_SP,nummod,And I t    hought of Cardinal Mindszenty’s line in Guilty of Treason: “One must take a stand somewhere.,,,
Chapter 34,the Sheriff’s Star,hought,NOUN,hought,NN,dobj,And I t    hought of Cardinal Mindszenty’s line in Guilty of Treason: “One must take a stand somewhere.,,,
Chapter 34,the Sheriff’s Star,Cardinal,PROPN,cardinal,NNP,compound,And I t    hought of Cardinal Mindszenty’s line in Guilty of Treason: “One must take a stand somewhere.,,Cardinal Mindszenty’s,ORG
Chapter 34,the Sheriff’s Star,Mindszenty,PROPN,mindszenty,NNP,poss,And I t    hought of Cardinal Mindszenty’s line in Guilty of Treason: “One must take a stand somewhere.,,Cardinal Mindszenty’s,ORG
Chapter 34,the Sheriff’s Star,line,NOUN,line,NN,pobj,And I t    hought of Cardinal Mindszenty’s line in Guilty of Treason: “One must take a stand somewhere.,,,
Chapter 34,the Sheriff’s Star,Guilty,PROPN,guilty,NNP,pobj,And I t    hought of Cardinal Mindszenty’s line in Guilty of Treason: “One must take a stand somewhere.,,,
Chapter 34,the Sheriff’s Star,Treason,PROPN,treason,NNP,pobj,And I t    hought of Cardinal Mindszenty’s line in Guilty of Treason: “One must take a stand somewhere.,,,
Chapter 34,the Sheriff’s Star,stand,NOUN,stand,NN,dobj,And I t    hought of Cardinal Mindszenty’s line in Guilty of Treason: “One must take a stand somewhere.,,,
Chapter 34,the Sheriff’s Star,time,NOUN,time,NN,npadvmod,"But this time I stayed there, half-frozen in the snow.",,,
Chapter 34,the Sheriff’s Star,stayed,VERB,stay,VBD,ccomp,"But this time I stayed there, half-frozen in the snow.",,,
Chapter 34,the Sheriff’s Star,half,ADV,half,RB,advmod,"But this time I stayed there, half-frozen in the snow.",,half-frozen,QUANTITY
Chapter 34,the Sheriff’s Star,frozen,ADJ,frozen,JJ,ROOT,"But this time I stayed there, half-frozen in the snow.",,half-frozen,QUANTITY
Chapter 34,the Sheriff’s Star,snow,NOUN,snow,NN,pobj,"But this time I stayed there, half-frozen in the snow.",,,
Chapter 34,the Sheriff’s Star,week,NOUN,week,NN,npadvmod,"
    One week only!",,One week,DATE
Chapter 35,Rounding Up a Posse,commuter,NOUN,commuter,NN,compound,The commuter trains ran every half hour.,,,
Chapter 35,Rounding Up a Posse,trains,NOUN,train,NNS,nsubj,The commuter trains ran every half hour.,,,
Chapter 35,Rounding Up a Posse,ran,VERB,run,VBD,ROOT,The commuter trains ran every half hour.,,,
Chapter 35,Rounding Up a Posse,half,ADJ,half,JJ,amod,The commuter trains ran every half hour.,,every half hour,TIME
Chapter 35,Rounding Up a Posse,hour,NOUN,hour,NN,npadvmod,The commuter trains ran every half hour.,,every half hour,TIME
Chapter 36,the Rope,studied,VERB,study,VBD,ROOT,"
    “I studied this in Vienna, before the war.",,,
Chapter 36,the Rope,Vienna,PROPN,vienna,NNP,pobj,"
    “I studied this in Vienna, before the war.",,Vienna,GPE
Chapter 36,the Rope,war,NOUN,war,NN,pobj,"
    “I studied this in Vienna, before the war.",,,
Chapter 38,Doubts and Diseases,studying,VERB,study,VBG,pcomp,"“After studying in Vienna, I became a professor of medicine at Charles University[CE174].",,,
Chapter 38,Doubts and Diseases,Vienna,PROPN,vienna,NNP,pobj,"“After studying in Vienna, I became a professor of medicine at Charles University[CE174].",,Vienna,GPE
Chapter 38,Doubts and Diseases,professor,NOUN,professor,NN,attr,"“After studying in Vienna, I became a professor of medicine at Charles University[CE174].",,,
Chapter 38,Doubts and Diseases,medicine,NOUN,medicine,NN,pobj,"“After studying in Vienna, I became a professor of medicine at Charles University[CE174].",,,
Chapter 38,Doubts and Diseases,Charles,PROPN,charles,NNP,compound,"“After studying in Vienna, I became a professor of medicine at Charles University[CE174].",,Charles University[CE174],ORG
Chapter 38,Doubts and Diseases,University[CE174,PROPN,university[ce174,NNP,pobj,"“After studying in Vienna, I became a professor of medicine at Charles University[CE174].",,Charles University[CE174],ORG
Chapter 49,"Burning the Trash, Part 2",CE161]checked,VERB,ce161]checke,VBN,amod,"[CE161]checked dates for when Freud was in Vienna and when he moved to London, and this all seems fine

http://www.britannica.com/EBchecked/topic/219848/Sigmund-Freud

http://www.freud.org.uk/about/
",,,
Chapter 49,"Burning the Trash, Part 2",dates,NOUN,date,NNS,ROOT,"[CE161]checked dates for when Freud was in Vienna and when he moved to London, and this all seems fine

http://www.britannica.com/EBchecked/topic/219848/Sigmund-Freud

http://www.freud.org.uk/about/
",,,
Chapter 49,"Burning the Trash, Part 2",Freud,PROPN,freud,NNP,nsubj,"[CE161]checked dates for when Freud was in Vienna and when he moved to London, and this all seems fine

http://www.britannica.com/EBchecked/topic/219848/Sigmund-Freud

http://www.freud.org.uk/about/
",,,
Chapter 49,"Burning the Trash, Part 2",Vienna,PROPN,vienna,NNP,pobj,"[CE161]checked dates for when Freud was in Vienna and when he moved to London, and this all seems fine

http://www.britannica.com/EBchecked/topic/219848/Sigmund-Freud

http://www.freud.org.uk/about/
",,Vienna,GPE
Chapter 49,"Burning the Trash, Part 2",moved,VERB,move,VBD,advcl,"[CE161]checked dates for when Freud was in Vienna and when he moved to London, and this all seems fine

http://www.britannica.com/EBchecked/topic/219848/Sigmund-Freud

http://www.freud.org.uk/about/
",,,
Chapter 49,"Burning the Trash, Part 2",London,PROPN,london,NNP,pobj,"[CE161]checked dates for when Freud was in Vienna and when he moved to London, and this all seems fine

http://www.britannica.com/EBchecked/topic/219848/Sigmund-Freud

http://www.freud.org.uk/about/
",,London,GPE
Chapter 49,"Burning the Trash, Part 2",fine,ADJ,fine,JJ,oprd,"[CE161]checked dates for when Freud was in Vienna and when he moved to London, and this all seems fine

http://www.britannica.com/EBchecked/topic/219848/Sigmund-Freud

http://www.freud.org.uk/about/
",,,
Chapter 49,"Burning the Trash, Part 2",http://www.britannica.com/EBchecked/topic/219848/Sigmund-Freud,NOUN,http://www.britannica.com/ebchecked/topic/219848/sigmund-freud,NN,pobj,"[CE161]checked dates for when Freud was in Vienna and when he moved to London, and this all seems fine

http://www.britannica.com/EBchecked/topic/219848/Sigmund-Freud

http://www.freud.org.uk/about/
",,,
Chapter 49,"Burning the Trash, Part 2",http://www.freud.org.uk/about/,NOUN,http://www.freud.org.uk/about/,NN,oprd,"[CE161]checked dates for when Freud was in Vienna and when he moved to London, and this all seems fine

http://www.britannica.com/EBchecked/topic/219848/Sigmund-Freud

http://www.freud.org.uk/about/
",,,
Chapter 35,Rounding Up a Posse,Pfft,NOUN,pfft,NNS,npadvmod,"
    “Pfft,” he said, waving a hand in the air.",,Pfft,PERSON
Chapter 35,Rounding Up a Posse,said,VERB,say,VBD,ROOT,"
    “Pfft,” he said, waving a hand in the air.",,,
Chapter 35,Rounding Up a Posse,waving,VERB,wave,VBG,advcl,"
    “Pfft,” he said, waving a hand in the air.",,,
Chapter 35,Rounding Up a Posse,hand,NOUN,hand,NN,dobj,"
    “Pfft,” he said, waving a hand in the air.",,,
Chapter 35,Rounding Up a Posse,air,NOUN,air,NN,pobj,"
    “Pfft,” he said, waving a hand in the air.",,,
Chapter 35,Rounding Up a Posse,house,NOUN,house,NN,nsubj,"“This house is a mess,” said Pa.
    I felt angry.",,,
Chapter 35,Rounding Up a Posse,mess,NOUN,mess,NN,attr,"“This house is a mess,” said Pa.
    I felt angry.",,,
Chapter 35,Rounding Up a Posse,said,VERB,say,VBD,ROOT,"“This house is a mess,” said Pa.
    I felt angry.",,,
Chapter 35,Rounding Up a Posse,Pa.,PROPN,pa.,NNP,compound,"“This house is a mess,” said Pa.
    I felt angry.",,Pa.,GPE
Chapter 35,Rounding Up a Posse,felt,VERB,feel,VBD,relcl,"“This house is a mess,” said Pa.
    I felt angry.",,,
Chapter 35,Rounding Up a Posse,angry,ADJ,angry,JJ,acomp,"“This house is a mess,” said Pa.
    I felt angry.",,,
Chapter 36,the Rope,going,VERB,go,VBG,ROOT,"""She's going to stay with Ma and Pa.",,,
Chapter 36,the Rope,stay,VERB,stay,VB,xcomp,"""She's going to stay with Ma and Pa.",,,
Chapter 36,the Rope,Ma,PROPN,ma,NNP,pobj,"""She's going to stay with Ma and Pa.",,,
Chapter 36,the Rope,Pa.,PROPN,pa.,NNP,punct,"""She's going to stay with Ma and Pa.",,Pa.,GPE
Chapter 37,Trying to Find the Words,said,VERB,say,VBD,ROOT,"
    ""No,"" I said, remembering all my thoughts about my own mother when I'd been driving to the hospital with Ma and Pa.",,,
Chapter 37,Trying to Find the Words,remembering,VERB,remember,VBG,advcl,"
    ""No,"" I said, remembering all my thoughts about my own mother when I'd been driving to the hospital with Ma and Pa.",,,
Chapter 37,Trying to Find the Words,thoughts,NOUN,thought,NNS,dobj,"
    ""No,"" I said, remembering all my thoughts about my own mother when I'd been driving to the hospital with Ma and Pa.",,,
Chapter 37,Trying to Find the Words,mother,NOUN,mother,NN,pobj,"
    ""No,"" I said, remembering all my thoughts about my own mother when I'd been driving to the hospital with Ma and Pa.",,,
Chapter 37,Trying to Find the Words,driving,VERB,drive,VBG,advcl,"
    ""No,"" I said, remembering all my thoughts about my own mother when I'd been driving to the hospital with Ma and Pa.",,,
Chapter 37,Trying to Find the Words,hospital,NOUN,hospital,NN,pobj,"
    ""No,"" I said, remembering all my thoughts about my own mother when I'd been driving to the hospital with Ma and Pa.",,,
Chapter 37,Trying to Find the Words,Ma,PROPN,ma,NNP,pobj,"
    ""No,"" I said, remembering all my thoughts about my own mother when I'd been driving to the hospital with Ma and Pa.",,,
Chapter 37,Trying to Find the Words,Pa.,PROPN,pa.,NNP,punct,"
    ""No,"" I said, remembering all my thoughts about my own mother when I'd been driving to the hospital with Ma and Pa.",,Pa.,GPE
Chapter 38,Doubts and Diseases,want,VERB,want,VB,ccomp,"
    “We didn’t want to,” said Pa.",,,
Chapter 38,Doubts and Diseases,said,VERB,say,VBD,ROOT,"
    “We didn’t want to,” said Pa.",,,
Chapter 38,Doubts and Diseases,Pa.,PROPN,pa.,NNP,punct,"
    “We didn’t want to,” said Pa.",,Pa.,GPE
Chapter 41,the Wedding Ring,beginning,VERB,begin,VBG,ROOT,"
    This was beginning to sound like a conversation at my house before my mom had gone to stay with Ma and Pa.",,,
Chapter 41,the Wedding Ring,sound,VERB,sound,VB,xcomp,"
    This was beginning to sound like a conversation at my house before my mom had gone to stay with Ma and Pa.",,,
Chapter 41,the Wedding Ring,like,ADP,like,IN,prep,"
    This was beginning to sound like a conversation at my house before my mom had gone to stay with Ma and Pa.",,,
Chapter 41,the Wedding Ring,conversation,NOUN,conversation,NN,pobj,"
    This was beginning to sound like a conversation at my house before my mom had gone to stay with Ma and Pa.",,,
Chapter 41,the Wedding Ring,house,NOUN,house,NN,pobj,"
    This was beginning to sound like a conversation at my house before my mom had gone to stay with Ma and Pa.",,,
Chapter 41,the Wedding Ring,mom,NOUN,mom,NN,nsubj,"
    This was beginning to sound like a conversation at my house before my mom had gone to stay with Ma and Pa.",,,
Chapter 41,the Wedding Ring,gone,VERB,go,VBN,advcl,"
    This was beginning to sound like a conversation at my house before my mom had gone to stay with Ma and Pa.",,,
Chapter 41,the Wedding Ring,stay,VERB,stay,VB,advcl,"
    This was beginning to sound like a conversation at my house before my mom had gone to stay with Ma and Pa.",,,
Chapter 41,the Wedding Ring,Ma,PROPN,ma,NNP,pobj,"
    This was beginning to sound like a conversation at my house before my mom had gone to stay with Ma and Pa.",,,
Chapter 41,the Wedding Ring,Pa.,PROPN,pa.,NNP,punct,"
    This was beginning to sound like a conversation at my house before my mom had gone to stay with Ma and Pa.",,Pa.,GPE
Chapter 45,After the Music,Pa.,PROPN,pa.,NNP,compound,"Pa.
    ",,Pa.,GPE
Chapter 35,Rounding Up a Posse,Robert,PROPN,robert,NNP,compound,"
    “Robert John Wilson.”",,Robert John Wilson,PERSON
Chapter 35,Rounding Up a Posse,John,PROPN,john,NNP,compound,"
    “Robert John Wilson.”",,Robert John Wilson,PERSON
Chapter 35,Rounding Up a Posse,Wilson,PROPN,wilson,NNP,ROOT,"
    “Robert John Wilson.”",Mrs. Wilson,Robert John Wilson,PERSON
Chapter 35,Rounding Up a Posse,”[SB159,PUNCT,”[sb159,'',ROOT,”[SB159],,,
Chapter 36,the Rope,probably,ADV,probably,RB,advmod,"She probably always had an innate tendency to it, but it can be greatly exacerbated by major [CE160]life events such as death, birth, injury, all of which your family has experienced in the past year.",,,
Chapter 36,the Rope,innate,ADJ,innate,JJ,amod,"She probably always had an innate tendency to it, but it can be greatly exacerbated by major [CE160]life events such as death, birth, injury, all of which your family has experienced in the past year.",,,
Chapter 36,the Rope,tendency,NOUN,tendency,NN,dobj,"She probably always had an innate tendency to it, but it can be greatly exacerbated by major [CE160]life events such as death, birth, injury, all of which your family has experienced in the past year.",,,
Chapter 36,the Rope,greatly,ADV,greatly,RB,advmod,"She probably always had an innate tendency to it, but it can be greatly exacerbated by major [CE160]life events such as death, birth, injury, all of which your family has experienced in the past year.",,,
Chapter 36,the Rope,exacerbated,VERB,exacerbate,VBN,conj,"She probably always had an innate tendency to it, but it can be greatly exacerbated by major [CE160]life events such as death, birth, injury, all of which your family has experienced in the past year.",,,
Chapter 36,the Rope,major,ADJ,major,JJ,amod,"She probably always had an innate tendency to it, but it can be greatly exacerbated by major [CE160]life events such as death, birth, injury, all of which your family has experienced in the past year.",,,
Chapter 36,the Rope,CE160]life,NOUN,ce160]life,NN,amod,"She probably always had an innate tendency to it, but it can be greatly exacerbated by major [CE160]life events such as death, birth, injury, all of which your family has experienced in the past year.",,,
Chapter 36,the Rope,events,NOUN,event,NNS,pobj,"She probably always had an innate tendency to it, but it can be greatly exacerbated by major [CE160]life events such as death, birth, injury, all of which your family has experienced in the past year.",,,
Chapter 36,the Rope,death,NOUN,death,NN,pobj,"She probably always had an innate tendency to it, but it can be greatly exacerbated by major [CE160]life events such as death, birth, injury, all of which your family has experienced in the past year.",,,
Chapter 36,the Rope,birth,NOUN,birth,NN,conj,"She probably always had an innate tendency to it, but it can be greatly exacerbated by major [CE160]life events such as death, birth, injury, all of which your family has experienced in the past year.",,,
Chapter 36,the Rope,injury,NOUN,injury,NN,conj,"She probably always had an innate tendency to it, but it can be greatly exacerbated by major [CE160]life events such as death, birth, injury, all of which your family has experienced in the past year.",,,
Chapter 36,the Rope,family,NOUN,family,NN,nsubj,"She probably always had an innate tendency to it, but it can be greatly exacerbated by major [CE160]life events such as death, birth, injury, all of which your family has experienced in the past year.",,,
Chapter 36,the Rope,experienced,VERB,experience,VBN,relcl,"She probably always had an innate tendency to it, but it can be greatly exacerbated by major [CE160]life events such as death, birth, injury, all of which your family has experienced in the past year.",,,
Chapter 36,the Rope,past,ADJ,past,JJ,amod,"She probably always had an innate tendency to it, but it can be greatly exacerbated by major [CE160]life events such as death, birth, injury, all of which your family has experienced in the past year.",,the past year,DATE
Chapter 36,the Rope,year,NOUN,year,NN,pobj,"She probably always had an innate tendency to it, but it can be greatly exacerbated by major [CE160]life events such as death, birth, injury, all of which your family has experienced in the past year.",,the past year,DATE
Chapter 36,the Rope,doctor,NOUN,doctor,NN,attr,"I am a doctor of psychiatry, trained with Freud, Adler and Jung before the war, even published a couple of articles about melancholia, though that’s years ago now.",,,
Chapter 36,the Rope,psychiatry,NOUN,psychiatry,NN,pobj,"I am a doctor of psychiatry, trained with Freud, Adler and Jung before the war, even published a couple of articles about melancholia, though that’s years ago now.",,,
Chapter 36,the Rope,trained,VERB,train,VBN,acl,"I am a doctor of psychiatry, trained with Freud, Adler and Jung before the war, even published a couple of articles about melancholia, though that’s years ago now.",,,
Chapter 36,the Rope,Freud,PROPN,freud,NNP,pobj,"I am a doctor of psychiatry, trained with Freud, Adler and Jung before the war, even published a couple of articles about melancholia, though that’s years ago now.",,,
Chapter 36,the Rope,Adler,PROPN,adler,NNP,conj,"I am a doctor of psychiatry, trained with Freud, Adler and Jung before the war, even published a couple of articles about melancholia, though that’s years ago now.",,Adler,PERSON
Chapter 36,the Rope,Jung,PROPN,jung,NNP,conj,"I am a doctor of psychiatry, trained with Freud, Adler and Jung before the war, even published a couple of articles about melancholia, though that’s years ago now.",,Jung,PERSON
Chapter 36,the Rope,war,NOUN,war,NN,pobj,"I am a doctor of psychiatry, trained with Freud, Adler and Jung before the war, even published a couple of articles about melancholia, though that’s years ago now.",,,
Chapter 36,the Rope,published,VERB,publish,VBD,conj,"I am a doctor of psychiatry, trained with Freud, Adler and Jung before the war, even published a couple of articles about melancholia, though that’s years ago now.",,,
Chapter 36,the Rope,couple,NOUN,couple,NN,dobj,"I am a doctor of psychiatry, trained with Freud, Adler and Jung before the war, even published a couple of articles about melancholia, though that’s years ago now.",,,
Chapter 36,the Rope,articles,NOUN,article,NNS,pobj,"I am a doctor of psychiatry, trained with Freud, Adler and Jung before the war, even published a couple of articles about melancholia, though that’s years ago now.",,,
Chapter 36,the Rope,melancholia,NOUN,melancholia,NN,pobj,"I am a doctor of psychiatry, trained with Freud, Adler and Jung before the war, even published a couple of articles about melancholia, though that’s years ago now.",,,
Chapter 36,the Rope,years,NOUN,year,NNS,npadvmod,"I am a doctor of psychiatry, trained with Freud, Adler and Jung before the war, even published a couple of articles about melancholia, though that’s years ago now.",,,
Chapter 36,the Rope,ago,ADV,ago,RB,advmod,"I am a doctor of psychiatry, trained with Freud, Adler and Jung before the war, even published a couple of articles about melancholia, though that’s years ago now.",,,
Chapter 38,Doubts and Diseases,going,VERB,go,VBG,ROOT,"“She’s going to be there for a few weeks, resting.",,,
Chapter 38,Doubts and Diseases,weeks,NOUN,week,NNS,pobj,"“She’s going to be there for a few weeks, resting.",,a few weeks,DATE
Chapter 38,Doubts and Diseases,resting,VERB,rest,VBG,advcl,"“She’s going to be there for a few weeks, resting.",,,
Chapter 39,Each According to His Needs,stay,VERB,stay,VB,ROOT,"“She’ll just stay at Pa and Ma’s for a few weeks and they’ll fix her up, good as new!”",,,
Chapter 39,Each According to His Needs,Pa,PROPN,pa,NNP,pobj,"“She’ll just stay at Pa and Ma’s for a few weeks and they’ll fix her up, good as new!”",,,
Chapter 39,Each According to His Needs,Ma,PROPN,ma,NNP,conj,"“She’ll just stay at Pa and Ma’s for a few weeks and they’ll fix her up, good as new!”",,,
Chapter 39,Each According to His Needs,weeks,NOUN,week,NNS,pobj,"“She’ll just stay at Pa and Ma’s for a few weeks and they’ll fix her up, good as new!”",,a few weeks,DATE
Chapter 39,Each According to His Needs,fix,VERB,fix,VB,conj,"“She’ll just stay at Pa and Ma’s for a few weeks and they’ll fix her up, good as new!”",,,
Chapter 39,Each According to His Needs,good,ADJ,good,JJ,advcl,"“She’ll just stay at Pa and Ma’s for a few weeks and they’ll fix her up, good as new!”",,,
Chapter 39,Each According to His Needs,new,ADJ,new,JJ,amod,"“She’ll just stay at Pa and Ma’s for a few weeks and they’ll fix her up, good as new!”",,,
Chapter 36,the Rope,remember,VERB,remember,VB,ROOT,"I don’t remember much about those first few weeks in the hospital, but I remember her brushing my hair.”",,,
Chapter 36,the Rope,weeks,NOUN,week,NNS,pobj,"I don’t remember much about those first few weeks in the hospital, but I remember her brushing my hair.”",,first few weeks,DATE
Chapter 36,the Rope,hospital,NOUN,hospital,NN,pobj,"I don’t remember much about those first few weeks in the hospital, but I remember her brushing my hair.”",,,
Chapter 36,the Rope,remember,VERB,remember,VBP,conj,"I don’t remember much about those first few weeks in the hospital, but I remember her brushing my hair.”",,,
Chapter 36,the Rope,brushing,VERB,brush,VBG,ccomp,"I don’t remember much about those first few weeks in the hospital, but I remember her brushing my hair.”",,,
Chapter 36,the Rope,hair,NOUN,hair,NN,dobj,"I don’t remember much about those first few weeks in the hospital, but I remember her brushing my hair.”",,,
Chapter 36,the Rope,kitchen,NOUN,kitchen,NN,compound,"
    And there, on the kitchen floor, running around like he didn’t have an eight-inch gash in his tummy, was Boots.",,,
Chapter 36,the Rope,floor,NOUN,floor,NN,pobj,"
    And there, on the kitchen floor, running around like he didn’t have an eight-inch gash in his tummy, was Boots.",,,
Chapter 36,the Rope,running,VERB,run,VBG,nmod,"
    And there, on the kitchen floor, running around like he didn’t have an eight-inch gash in his tummy, was Boots.",,,
Chapter 36,the Rope,like,ADP,like,IN,mark,"
    And there, on the kitchen floor, running around like he didn’t have an eight-inch gash in his tummy, was Boots.",,,
Chapter 36,the Rope,inch,NOUN,inch,NN,compound,"
    And there, on the kitchen floor, running around like he didn’t have an eight-inch gash in his tummy, was Boots.",,eight-inch,QUANTITY
Chapter 36,the Rope,gash,NOUN,gash,NN,dobj,"
    And there, on the kitchen floor, running around like he didn’t have an eight-inch gash in his tummy, was Boots.",,,
Chapter 36,the Rope,tummy,NOUN,tummy,NN,pobj,"
    And there, on the kitchen floor, running around like he didn’t have an eight-inch gash in his tummy, was Boots.",,,
Chapter 36,the Rope,Boots,NOUN,boot,NNS,attr,"
    And there, on the kitchen floor, running around like he didn’t have an eight-inch gash in his tummy, was Boots.",,,
Chapter 36,the Rope,Pinky,PROPN,pinky,NNP,nsubj,"Pinky chattered away happily, like she hadn’t done in months.",,,
Chapter 36,the Rope,chattered,VERB,chatter,VBD,ROOT,"Pinky chattered away happily, like she hadn’t done in months.",,,
